SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0	dcf1
0	0.0042	0.025	0	0.001	0.001	8.7e-06	0	0.001	0	0	0	0.97	0	0	11	0.4	0.49
1	0.02	0.16	0	0.0077	0.0077	0.0032	1.5e-05	0.00088	0	0	0	0.8	0.0069	0	11	0.4	0.49
2	0	0.87	0	1.7e-05	1.7e-05	0	0	7.2e-06	0	0	0	0.019	0.11	0.00047	1	0.44	0.55
3	0.0014	0.4	0	0.0014	0.0014	2.3e-06	0	0.0009	0	0	0	0.59	0.00011	0.0065	11	0.4	0.49
4	0.44	0.00073	0	0.004	0.004	0.17	0.24	0.0013	0	0	0	0.14	0	0.00067	0	0.36	0.44
5	0.0095	0.44	0	0.0074	0.0074	0.00061	0	0.00084	0	0	0	0.5	0.033	0.0061	11	0.4	0.49
6	0	0.0027	0	0	0	0	0	0	0	0	0	1	0	0	11	0.4	0.49
7	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	8	0.044	0.11
8	0.0086	0.11	0	0.0017	0.0017	0.00012	0	0.0012	0	0	0	0.88	0.00016	0	11	0.4	0.49
9	0	0.21	0	0	0	0	0	0	0	0	0	0.79	0.0011	0	11	0.4	0.49
10	0.052	0.013	0	0.005	0.005	0.0053	2.1e-06	0.0012	0	0	0	0.92	0	0	11	0.4	0.49
11	0.27	0.0034	0	0.0059	0.0059	0.081	0.0046	0.0018	0	0	0	0.63	0	0	11	0.4	0.49
12	0.77	3.2e-05	0	0.0003	0.0003	0.033	0.012	0.0029	0	0	0	0.18	0	0	0	0.36	0.44
13	0.32	0.0021	0	0.0036	0.0036	0.037	0.0015	0.0025	0	0	0	0.63	0	0	11	0.4	0.49
14	0.077	0.068	0	0.0043	0.0043	0.01	0.0011	0.0023	0	0	0	0.83	0.0028	0	11	0.4	0.49
15	0.0035	0.33	0	0.0015	0.0015	8.7e-05	0	0.00069	0	0	0	0.58	0.083	0	11	0.4	0.49
16	0.13	0.011	0	0.0038	0.0038	0.0087	0.00013	0.0027	0	0	0	0.84	0	0	11	0.4	0.49
17	0	0.19	0	0	0	0	0	0	0	0	0	0.81	0.0026	0	11	0.4	0.49
18	0.38	0.0028	0	0.0015	0.0015	0.02	0.0069	0.0048	0	0	0	0.59	0	0	11	0.4	0.49
