SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
0	0	0	0	0.97	0.031	0	0	3	0.054	0.28
1	0.66	0.0091	0	0	0.33	0	0	0	0.51	0.31
2	0	0	0	0.055	0.024	0	0.92	6	0	0.28
3	0	0.024	0	0	0	0.98	0	5	0.51	0.034
4	1	0	0	0	0	0	0	0	0.51	0.31
5	0.48	0.001	0	0	0.52	0	0	4	0.56	0.52
6	0.99	0.0046	0	0	0.00042	0	0	0	0.51	0.31
7	1	0	0	0	0	0	0	0	0.51	0.31
8	0.94	0.035	0	0	0.024	0	0	0	0.51	0.31
9	0.78	0.0052	0	0	0.21	0	0	0	0.51	0.31
10	1	9.1e-05	0	0	0	0	0	0	0.51	0.31
11	1	0	0	0	0	0	0	0	0.51	0.31
12	0.78	0.089	0	0	0.13	0	0	0	0.51	0.31
13	0.99	0.0077	0	0	0.0012	0	0	0	0.51	0.31
14	0	0	0	0	0	1	0	5	0.51	0.034
15	0.67	0.081	0	0	0.25	0	0	0	0.51	0.31
16	0.94	0.00076	0	0	0.055	0	0	0	0.51	0.31
17	0	0	0	1	0	0	0	3	0.054	0.28
18	0.86	0.11	0	0	0.032	0	0	0	0.51	0.31
19	0.96	0.018	0	0	0.019	0	0	0	0.51	0.31
20	0	0	0	0	0	1	0	5	0.51	0.034
21	0.43	0	0	0.02	0	0	0.55	6	0	0.28
22	1	0	0	0	0	0	0	0	0.51	0.31
23	0.67	0.31	0	0	0.02	0	0	0	0.51	0.31
24	0.00038	0	0.00022	0	0	1	0	5	0.51	0.034
25	0	0	0	1	0	0	0	3	0.054	0.28
26	0.43	0	0	0.026	0	1.6e-05	0.54	6	0	0.28
27	1	0	0	0	0	0	0	0	0.51	0.31
28	1	0.0046	0	0	1.2e-05	0	0	0	0.51	0.31
29	0.99	0.011	0	0	0.0015	0	0	0	0.51	0.31
30	0.56	0.16	0	0	0.28	0	0	0	0.51	0.31
31	1	0	0	0	0	0	0	0	0.51	0.31
32	1	0.00016	0	0	0.00032	0	0	0	0.51	0.31
33	0.99	6.1e-05	0	0	0.015	0	0	0	0.51	0.31
34	0.99	0.0071	0	0	0.002	0	0	0	0.51	0.31
35	1	0	0	0	0	0	0	0	0.51	0.31
36	0	0.0024	0	0.94	0.062	0	0	3	0.054	0.28
37	0	0	0	1	0	0	0	3	0.054	0.28
38	0.98	0.00068	0	0	0.022	0	0	0	0.51	0.31
39	0	0	0	1	0.0022	0	0	3	0.054	0.28
40	0	0.00079	0	0.01	0.99	0	0	4	0.56	0.52
41	0.98	0.0021	0	0	0.022	0	0	0	0.51	0.31
42	0	0.99	0	0.0075	0.0043	0	0	1	0.73	0.35
43	0.55	0.0077	0	0	0.45	0	0	0	0.51	0.31
44	0	4.7e-05	0	0	0	1	0	5	0.51	0.034
45	0	0	0	0.00095	0.0021	0	1	6	0	0.28
46	0	0	0	0.0018	0.00037	0	1	6	0	0.28
47	0	0	0	0.0065	0.00036	0	0.99	6	0	0.28
48	0.48	0.52	0	0	0.0022	0	0	1	0.73	0.35
49	0	0	0	0	0	1	0	5	0.51	0.034
50	0.78	0.16	0	0	0.057	0	0	0	0.51	0.31
51	0.98	0.0067	0	0	0.017	0	0	0	0.51	0.31
52	0	0	0	0	0	1	0	5	0.51	0.034
53	0.74	0.19	0	0	0.069	0	0	0	0.51	0.31
54	0	0	0	0.042	0.0049	0	0.95	6	0	0.28
55	0.98	0.013	0	0	0.0027	0	0	0	0.51	0.31
56	0.87	0.032	0	0	0.1	0	0	0	0.51	0.31
57	0.94	0.054	0	0	0.006	0	0	0	0.51	0.31
58	0.98	0.02	0	0	0.00071	0	0	0	0.51	0.31
59	1	0.0048	0	0	0.00013	0	0	0	0.51	0.31
60	0	0	0	0	0	1	0	5	0.51	0.034
61	0.47	0.036	0	0	0.49	0	0	4	0.56	0.52
62	0.48	0.022	0	0	0.5	0	0	4	0.56	0.52
63	0	0	0	0	0	1	0	5	0.51	0.034
64	0	0	0	0.017	0.018	0	0.97	6	0	0.28
65	1	0.0035	0	0	9e-06	0	0	0	0.51	0.31
66	0	0	0	1	0	0	0	3	0.054	0.28
67	1	0	0	0	0	0	0	0	0.51	0.31
68	0.99	0.0062	0	0	0.0017	0	0	0	0.51	0.31
69	0.29	0.44	0	0	0.27	0	0	1	0.73	0.35
70	0.76	0.082	0	0	0.16	0	0	0	0.51	0.31
71	0	0	0	0.023	0.011	0	0.97	6	0	0.28
72	0	0.87	0	0	0	0.13	0	1	0.73	0.35
73	0	0.012	0	0	0	0.99	0	5	0.51	0.034
74	0.98	0.0028	0	0	0.021	0	0	0	0.51	0.31
75	0.56	0.0016	0	0	0.44	0	0	0	0.51	0.31
76	0.91	0.085	0	0	0.00026	0	0	0	0.51	0.31
77	0	0.0061	0	0	0	0.99	0	5	0.51	0.034
78	0.98	0	0	0	0.021	0	0	0	0.51	0.31
79	0.76	0.004	0	0	0.23	0	0	0	0.51	0.31
80	0	0	1	0	0	0	0	2	0.11	0
81	0.83	0.12	0	0	0.057	0	0	0	0.51	0.31
82	0.99	0.00064	0	0	0.0071	0	0	0	0.51	0.31
83	0.72	0.036	0	0	0.24	0	0	0	0.51	0.31
84	0	0	0	0.071	0.01	0	0.92	6	0	0.28
85	0	0	0	0.00098	0.0011	0	1	6	0	0.28
86	0.99	0.00068	0	0	0.0057	0	0	0	0.51	0.31
87	2.3e-05	0.2	0.0055	0	0	0.79	0	5	0.51	0.034
88	0.99	0.00084	0	0	0.005	0	0	0	0.51	0.31
89	0.67	0.091	0	0	0.24	0	0	0	0.51	0.31
90	0	2.7e-06	0	0	0	1	0	5	0.51	0.034
91	0	0	0	0.44	0.56	0	0	4	0.56	0.52
92	0.84	0.12	0	0	0.039	0	0	0	0.51	0.31
93	0.25	0.00054	0	0.35	0.4	0	0	4	0.56	0.52
94	0	1	0	0	0	0	0	1	0.73	0.35
95	0	1	0	0	1.2e-05	0	0	1	0.73	0.35
96	1	0	0	0	0	0	0	0	0.51	0.31
97	1	0.0029	0	0	0.0013	0	0	0	0.51	0.31
98	1	0	0	0	0	0	0	0	0.51	0.31
99	0.37	0.006	0	0	0.63	0	0	4	0.56	0.52
100	0.53	0.42	0	0	0.048	0	0	0	0.51	0.31
101	1	4.8e-05	0	0	0.00016	0	0	0	0.51	0.31
102	0	0	0	0.0022	0	0	1	6	0	0.28
103	0.99	0.011	0	0	0.00019	0	0	0	0.51	0.31
104	0.87	0.093	0	0	0.036	0	0	0	0.51	0.31
105	1	0.0022	0	0	0.00038	0	0	0	0.51	0.31
106	0.87	0.025	0	0	0.11	0	0	0	0.51	0.31
107	1	0.00032	0	0	0.00083	0	0	0	0.51	0.31
108	0.96	8.5e-05	0	0	0.042	0	0	0	0.51	0.31
109	1	3.1e-05	0	0	0.0005	0	0	0	0.51	0.31
110	0.0011	0	0	0	1	0	0	4	0.56	0.52
111	0	0	0	0.00049	0	0	1	6	0	0.28
112	0.76	0.24	0	0	4.5e-05	0	0	0	0.51	0.31
113	0	0	0	0.0019	0	0	1	6	0	0.28
114	0.0012	1	0	0	0	0	0	1	0.73	0.35
115	0.88	0.11	0	0	0.0079	7.1e-06	0	0	0.51	0.31
116	0	0	0	0.067	0	0	0.93	6	0	0.28
117	0.0043	5.9e-06	0	0	1	0	0	4	0.56	0.52
118	0	0	0	1	0	0	0	3	0.054	0.28
119	1	0	0	0	0	0	0	0	0.51	0.31
120	1	0	0	0	0	0	0	0	0.51	0.31
121	1	0	0	0	0	0	0	0	0.51	0.31
122	0	0	0	0.0029	0	0	1	6	0	0.28
123	0.99	0.0067	0	0	0.0013	0	0	0	0.51	0.31
124	0.9	0.016	0	0	0.085	0	0	0	0.51	0.31
125	0	0	0	0	0	1	0	5	0.51	0.034
126	0.99	0.0052	0	0	7.8e-05	0	0	0	0.51	0.31
127	1	0	0	0	0	0	0	0	0.51	0.31
128	1	0.0012	0	0	0.00015	0	0	0	0.51	0.31
129	0.27	0.31	0	0	0.43	0	0	4	0.56	0.52
130	0.3	0.7	0	0	0.00045	0	0	1	0.73	0.35
131	1	7.3e-06	0	0	2.2e-05	0	0	0	0.51	0.31
132	1	0.0006	0	0	6.4e-05	0	0	0	0.51	0.31
133	1	0	0	0	0	0	0	0	0.51	0.31
134	0.97	0.032	0	0	9.9e-05	0	0	0	0.51	0.31
135	0.69	0.00052	0	0	0.31	0	0	0	0.51	0.31
136	1	0	0	0	0	0	0	0	0.51	0.31
137	0.67	0.25	0	0	0.081	0	0	0	0.51	0.31
138	1	0.004	0	0	6e-06	0	0	0	0.51	0.31
139	0.48	0	0	0.0003	0	0	0.52	6	0	0.28
140	0.99	0.0097	0	0	0	0	0	0	0.51	0.31
141	0.99	0.0082	0	0	0.0045	0	0	0	0.51	0.31
142	0.96	0.0049	0	0	0.034	0	0	0	0.51	0.31
143	0	0	0	0	0	1	0	5	0.51	0.034
144	0.95	0.046	0	0	0.0037	0	0	0	0.51	0.31
145	0.053	7.7e-05	0	0	0.95	0	0	4	0.56	0.52
146	0.57	0	0	0.0024	0	0	0.43	0	0.51	0.31
147	0.39	0.072	0	0	0.54	0	0	4	0.56	0.52
148	0.55	0.45	0	0	5.7e-05	0	0	0	0.51	0.31
149	0	0	0	1	0	0	0	3	0.054	0.28
150	0.91	0.083	0	0	0.0058	0	0	0	0.51	0.31
151	0.53	0	0	0.02	0	0	0.45	0	0.51	0.31
152	1	0.0012	0	0	0.00045	0	0	0	0.51	0.31
153	0.55	0	0	0	0.45	0	0	0	0.51	0.31
154	0.93	0.067	0	0	4.7e-05	2.5e-05	0	0	0.51	0.31
155	0.86	0.14	0	0	0.00028	0	0	0	0.51	0.31
156	1	0	0	0	0	0.0024	0	0	0.51	0.31
157	0.94	0.058	0	0	0.003	0	0	0	0.51	0.31
158	0.98	0.0059	0	0	0.0094	0	0	0	0.51	0.31
159	0.98	0.024	0	0	0.00011	0	0	0	0.51	0.31
160	0.91	0.083	0	0	0.0026	0	0	0	0.51	0.31
