SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
0	0	0	0	1	3	0.55	0.039
1	1	0	0	0	0	0.55	0.35
2	0	1	0	0	1	0.05	0.23
3	1	0	0	0	0	0.55	0.35
4	1	0	0	1.1e-06	0	0.55	0.35
5	1	0	0	0	0	0.55	0.35
6	0	0	1	0	2	0.35	0
7	1	0	0	0	0	0.55	0.35
8	0.23	0	0.77	0.00042	2	0.35	0
9	1	0	0	0	0	0.55	0.35
10	1	0	0	0	0	0.55	0.35
11	0.94	0	0.053	0.01	0	0.55	0.35
12	0.98	0	0.021	0.0003	0	0.55	0.35
13	0	0	0	1	3	0.55	0.039
14	0.013	0	0.99	0	2	0.35	0
15	0.7	0	0.29	0.0028	0	0.55	0.35
16	0.49	0	0.51	0.00091	2	0.35	0
17	0.16	0	0.83	0.0086	2	0.35	0
18	0.64	0	0.36	0.0024	0	0.55	0.35
19	0.92	0.078	0	0	0	0.55	0.35
20	0.64	0	0.36	0	0	0.55	0.35
21	0	1	0	0	1	0.05	0.23
22	0.99	0	0.0053	4.6e-05	0	0.55	0.35
23	1	0	0	0	0	0.55	0.35
24	0.61	0.39	0	0	0	0.55	0.35
25	1	0	0	0	0	0.55	0.35
26	1	0	0	0	0	0.55	0.35
27	0	0	0	1	3	0.55	0.039
28	0.75	0.25	0	0	0	0.55	0.35
29	1	0	0	0	0	0.55	0.35
30	0	1	0	0	1	0.05	0.23
31	1	0	0	0	0	0.55	0.35
32	0	1	0	0	1	0.05	0.23
33	1	0	0	0	0	0.55	0.35
34	1	0	0	0	0	0.55	0.35
35	1	0	0	0	0	0.55	0.35
36	0	0	1	0	2	0.35	0
37	0.00015	1	0	0	1	0.05	0.23
38	0	1	0	0	1	0.05	0.23
39	0	1	0	0	1	0.05	0.23
40	1	0	0	0	0	0.55	0.35
41	0	1	0	0	1	0.05	0.23
42	0	0	1	0	2	0.35	0
43	1	0	0	0	0	0.55	0.35
44	0	1	0	0	1	0.05	0.23
45	0	1	0	0	1	0.05	0.23
46	1	0	0	0	0	0.55	0.35
47	1	0	0	0	0	0.55	0.35
48	0	0	1	0	2	0.35	0
49	1	0	0	0	0	0.55	0.35
50	1	0	0	0	0	0.55	0.35
51	0	0	0	1	3	0.55	0.039
52	1	0	0	0	0	0.55	0.35
53	1	0	0	0	0	0.55	0.35
54	2.8e-06	0	0.074	0.93	3	0.55	0.039
55	0	0	0.99	0.015	2	0.35	0
56	1	0	0	0	0	0.55	0.35
57	0	0	0	1	3	0.55	0.039
58	0	0	0	1	3	0.55	0.039
59	1	0	0	0	0	0.55	0.35
60	1	0	0	0	0	0.55	0.35
61	0	1	0	0	1	0.05	0.23
62	0	1	0	0	1	0.05	0.23
63	0	1	0	0	1	0.05	0.23
64	1	0	0	0	0	0.55	0.35
65	1	0	0	0	0	0.55	0.35
66	0	9.7e-06	1	0	2	0.35	0
67	1	0	0	0	0	0.55	0.35
68	0	0	0	1	3	0.55	0.039
69	0	0	1	4e-05	2	0.35	0
70	0	1	0	0	1	0.05	0.23
71	1	0	0	0	0	0.55	0.35
72	0	1	0	0	1	0.05	0.23
73	1	0	0	0	0	0.55	0.35
74	0	0	0.96	0.041	2	0.35	0
75	0	1	0	0	1	0.05	0.23
76	1	0	0	0	0	0.55	0.35
77	1	0	0	0	0	0.55	0.35
78	0	1	0	0	1	0.05	0.23
79	0	1	0	0	1	0.05	0.23
80	1	0	0	0	0	0.55	0.35
81	1	0	0	0	0	0.55	0.35
82	0	1	0	0	1	0.05	0.23
83	1	0	0	0	0	0.55	0.35
84	1	0	0	0	0	0.55	0.35
85	1	0	0	0	0	0.55	0.35
86	0	1	0	0	1	0.05	0.23
87	0	0	1	0	2	0.35	0
88	1.2e-06	1	0	0	1	0.05	0.23
89	0	1	0	0	1	0.05	0.23
90	1	0	0	0	0	0.55	0.35
91	0	1	0	0	1	0.05	0.23
92	0.02	5.3e-06	0	0.98	3	0.55	0.039
93	0	0	1	0.00035	2	0.35	0
94	0	0	0	1	3	0.55	0.039
95	0	1	0	0	1	0.05	0.23
96	0	1	0	0	1	0.05	0.23
97	1	0	0	0	0	0.55	0.35
98	0	1	0	0	1	0.05	0.23
99	0	1	0	0	1	0.05	0.23
100	1	0	0	0	0	0.55	0.35
101	0	1	0	0	1	0.05	0.23
102	0	1	0	0	1	0.05	0.23
103	0	1	0	0	1	0.05	0.23
104	1	0	0	0	0	0.55	0.35
105	0	1	0	0	1	0.05	0.23
