SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
0	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
1	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
2	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
3	0	0	1	0	0	0	0	0	0	0	2	0.058	0.14
4	0	0.84	0	0	0	0	0	0.0026	0	0.16	1	0	0.12
5	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
6	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
7	0	1	0	0	0	0	0	0	0	7.9e-06	1	0	0.12
8	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
9	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
10	0	0	0	0	2.6e-06	1	0	0	0	0	5	0.11	0
11	0	1	0	0	0	0	0	2.7e-06	0	0.00016	1	0	0.12
12	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
13	0	0	0	0	0.00027	1	0	0	0	0	5	0.11	0
14	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
15	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
16	0	0	0	0	0	0	0	0	1	0	8	0.058	0.44
17	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
18	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
19	0.95	0	0.054	0	0	0	0	0	0	0	0	0.48	0.31
20	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
21	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
22	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
23	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
24	0	0.84	4.9e-05	0	0	0	0	0.0025	0	0.15	1	0	0.12
25	0	0	0	0	0	1	0	0	0	0	5	0.11	0
26	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
27	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
28	0	0	1	0	0	0	0	0	0	0	2	0.058	0.14
29	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
30	0	0	0	0	0.94	0.056	0	0	0	0	4	0.21	0
31	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
32	0	0.12	0	0	0	0	0	0.014	0	0.87	9	0	0.19
33	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
34	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
35	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
36	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
37	0	1	0	0	0	0	0	0	0	6.1e-06	1	0	0.12
38	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
39	0	0	0.00013	0	0	0	0	0	1	0	8	0.058	0.44
40	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
41	0	0	0	0	0.39	0.61	0	0	0	0	5	0.11	0
42	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
43	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
44	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
45	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
46	0	0	0	0	0.0025	1	0	0	0	0	5	0.11	0
47	0	1	0	0	0	0	0	5.5e-06	0	0.00034	1	0	0.12
48	0	0.98	0	0	0	0	0	0.00032	0	0.02	1	0	0.12
49	0	0	7.4e-05	0	0	0	0	0	1	0	8	0.058	0.44
50	0	0	0	0	0	0	0	0	1	0	8	0.058	0.44
51	0	0	6.3e-06	0	0.0011	1	0	0	0	0	5	0.11	0
52	0	0	0	0	1	0	0	0	0	0	4	0.21	0
53	0	0	0	0	0	1	0	0	0	0	5	0.11	0
54	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
55	0	0	0	0	0	0	0	0	1	0	8	0.058	0.44
56	0	0	0	0	4e-06	1	0	0	0	0	5	0.11	0
57	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
58	0	0	0	0	0.99	0.0065	0	0	0	0	4	0.21	0
59	0	0	0	0	0	1	0	0	0	0	5	0.11	0
60	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
61	1	0	3.1e-05	0	0	0	0	0	0.00015	0	0	0.48	0.31
62	0	0	1	0	0	0	0	0	0.0044	0	2	0.058	0.14
63	0	1	0	0	0	0	0	7.7e-06	0	0.00048	1	0	0.12
64	0	0.00013	0	0	0	0	0	0.016	0	0.98	9	0	0.19
65	0	0	0	0	0	1	0	0	0	0	5	0.11	0
66	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
67	1	0	0	0	0	0	0	0	0	0	0	0.48	0.31
68	0	0	0	0	1	0.00011	0	0	0	0	4	0.21	0
69	0	0	0	0	0	0	0	0	1	0	8	0.058	0.44
70	0	0	0	0	1	0.001	0	0	0	0	4	0.21	0
71	0	0.5	0	0	0	0	0	0.0079	0	0.49	1	0	0.12
72	0	1	0	0	0	0	0	3.5e-05	0	0.0022	1	0	0.12
73	0	0	0	0	1	0	0	0	0	0	4	0.21	0
74	0	0	0	0	0.96	0.042	0	0	0	0	4	0.21	0
75	0.75	0	0.25	0	0	0	0	0	0	0	0	0.48	0.31
76	0	0.57	3e-06	0	0	0	0	0.0068	0	0.42	1	0	0.12
