2 #samples
50 #characters
#sample_index	sample_label	character_index	character_label	ref	var
0	sample_1	0	SNV_1	93	83	1	1	1
0	sample_1	1	SNV_2	205	5	1	1	1
0	sample_1	2	SNV_3	204	6	1	1	0.991653	3	2	0.00834737
0	sample_1	3	SNV_4	118	87	1	1	1
0	sample_1	4	SNV_5	114	87	1	1	1	3	2	0
0	sample_1	5	SNV_6	200	2	1	1	0.984752	3	2	0.015248
0	sample_1	6	SNV_7	162	40	1	1	1
0	sample_1	7	SNV_8	187	29	1	1	0.606799	3	1	0.393201
0	sample_1	8	SNV_9	109	94	1	1	1
0	sample_1	9	SNV_10	141	55	1	1	1
0	sample_1	10	SNV_11	115	71	1	1	0.509384	3	2	0.490616
0	sample_1	11	SNV_12	119	56	1	1	0.656542	2	0	0.343458
0	sample_1	12	SNV_13	143	32	1	1	0.876094	2	0	0.123906
0	sample_1	13	SNV_14	152	48	1	1	1
0	sample_1	14	SNV_15	154	38	1	1	1
0	sample_1	15	SNV_16	181	31	1	1	0.915105	3	0	0.0848954
0	sample_1	16	SNV_17	114	80	1	1	1
0	sample_1	17	SNV_18	180	3	1	1	1
0	sample_1	18	SNV_19	182	2	1	1	0.991044	3	3	0.00895619
0	sample_1	19	SNV_20	140	54	1	1	1
0	sample_1	20	SNV_21	202	2	1	1	1
0	sample_1	21	SNV_22	162	17	1	1	0.636046	3	3	0.363954
0	sample_1	22	SNV_23	200	4	1	1	1
0	sample_1	23	SNV_24	144	59	1	1	0.825632	2	0	0.174368
0	sample_1	24	SNV_25	203	0	1	1	0.77696	2	0	0.22304
0	sample_1	25	SNV_26	104	83	1	1	1	3	0	0
0	sample_1	26	SNV_27	150	52	1	1	1
0	sample_1	27	SNV_28	176	33	1	1	1
0	sample_1	28	SNV_29	159	42	1	1	1
0	sample_1	29	SNV_30	176	17	1	1	0.71869	3	0	0.28131
0	sample_1	30	SNV_31	202	3	1	1	1
0	sample_1	31	SNV_32	132	30	1	1	0.977731	3	3	0.0222688
0	sample_1	32	SNV_33	205	4	1	1	1
0	sample_1	33	SNV_34	132	42	1	1	1
0	sample_1	34	SNV_35	186	43	1	1	1
0	sample_1	35	SNV_36	108	87	1	1	1
0	sample_1	36	SNV_37	168	48	1	1	1
0	sample_1	37	SNV_38	167	28	1	1	1
0	sample_1	38	SNV_39	136	104	1	1	1	3	2	0
0	sample_1	39	SNV_40	134	41	1	1	1
0	sample_1	40	SNV_41	165	39	1	1	0.98911	3	1	0.01089
0	sample_1	41	SNV_42	158	0	1	1	1
