SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
0	0.26	0.011	0	0.66	0	0.045	0	0	0.022	0	0	3	0.23	0.16
1	0.87	0.041	0	0.086	0	0.0015	0	0	0	0	0	0	0.23	0.21
2	0.84	0.038	0	0.12	0	0.0073	0	0	0	0	0	0	0.23	0.21
3	0.27	7.3e-05	0	0.067	0	0.66	0	0	0	0	0	5	0.15	0.21
4	0.035	3.8e-05	0	0.00081	0	0.89	0	0	0	0.076	0	5	0.15	0.21
5	0.28	0	0.19	0.26	0	0	0.26	0	0	0.0011	0	0	0.23	0.21
6	0.46	0.0035	0	0.27	0	0.27	0	0	0	0	0	0	0.23	0.21
7	0.3	0.0069	0	0.69	0	6.2e-05	0	0	0	0	0	3	0.23	0.16
8	0.62	0.37	0	0.016	0	6e-05	0	0	0	0	0	0	0.23	0.21
9	0	0	0	0	0	0	0	0	0	1	0	9	0.026	0.19
10	0.55	0.011	0	0.36	0	0.079	0	0	0	0	0	0	0.23	0.21
11	0.44	2e-05	0.061	0.4	0	0	0.1	1.9e-06	0	0.002	0	0	0.23	0.21
12	1	0.00052	0	0	0	0	0	0	0	0	0	0	0.23	0.21
13	0.79	0.21	0	0.0011	0	0	0	0	0	0	0	0	0.23	0.21
14	0.98	0.011	0	0.0053	0	0	0	0	0	0	0	0	0.23	0.21
15	0.055	0.0027	0	0.61	0	0.093	0	0	0.24	8.2e-05	0	3	0.23	0.16
16	0.46	0.0036	0	0.2	0	0.34	0	0	0	0	0	0	0.23	0.21
17	0.65	0.0046	0	0	0.28	0.065	0	0	0.0043	0	0	0	0.23	0.21
18	0.029	0	0.64	0.28	0	0	0.047	4.3e-05	0	0.00036	0	2	0	0.14
19	0.023	5.3e-06	0	0.0069	0	0.97	0	0	0	2.5e-06	0	5	0.15	0.21
20	0.89	0.11	0	0	0	0	0	0	0	0	0	0	0.23	0.21
21	7.1e-05	0	0	0.00073	0	1	0	0	0	0.00014	0	5	0.15	0.21
22	0	0	0.049	0	0	0	0.95	0	0	0.0025	0	6	0	0.21
23	0.16	0.00047	0	0.0082	0	0.68	0	0	0	0.16	0	5	0.15	0.21
24	0.99	0.0078	0	0	0	0	0	0	0	0	0	0	0.23	0.21
25	0	0	0.77	0	0	0	0.2	0.0029	0	0.025	0	2	0	0.14
26	1	0.0015	0	0	0	0	0	0	0	0	0	0	0.23	0.21
27	1	0.0031	0	0	0	0	0	0	0	0	0	0	0.23	0.21
28	0	0	0	0	0	0	0	0	1	0	0	8	0.18	0.023
29	0	0	0.062	0	0	0	0.93	0	0	0.0048	0	6	0	0.21
30	0	0	0	0	0	2.4e-06	0	0	0	1	0	9	0.026	0.19
31	2.9e-06	0	0	1.2e-06	0	1	0	0	0	0	0	5	0.15	0.21
32	0	0	0.72	0	0	0	0.28	0	0	0.00012	0	2	0	0.14
33	0	0	0.82	0	0	0	0.18	0	0	0.00057	0	2	0	0.14
