SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
0	0	0.93	1.4e-05	0.07	1	0.23	0.21
1	0	1	0	0	1	0.23	0.21
2	0	1	0	0	1	0.23	0.21
3	0	1	0	0	1	0.23	0.21
4	0.95	0.045	0.0012	0	0	0.026	0.21
5	0.0055	0.84	0.15	0	1	0.23	0.21
6	0	1	0	0	1	0.23	0.21
7	0	1	0	0	1	0.23	0.21
8	0	1	0.00016	0	1	0.23	0.21
9	1	0	0	0	0	0.026	0.21
10	0	1	6.6e-05	0	1	0.23	0.21
11	0.0076	0.99	0	0	1	0.23	0.21
12	0	0.93	0.072	0	1	0.23	0.21
13	0	0.97	0.028	0	1	0.23	0.21
14	0	0.99	0.014	0	1	0.23	0.21
15	0.0002	0.2	0.0073	0.79	3	0.18	0.023
16	0	1	1.3e-06	0	1	0.23	0.21
17	0	0.99	0	0.006	1	0.23	0.21
18	0.0049	0.62	0.37	0	1	0.23	0.21
19	0.00027	1	0	0	1	0.23	0.21
20	0	0.98	0.023	0	1	0.23	0.21
21	0.45	0.55	0	0	1	0.23	0.21
22	0.046	0	0.95	0	2	0.23	0.4
23	0.87	0.12	0.0064	0	0	0.026	0.21
24	0	0.95	0.05	0	1	0.23	0.21
25	0.37	0	0.63	0	2	0.23	0.4
26	0	0.97	0.025	0	1	0.23	0.21
27	0	1	4.4e-05	0	1	0.23	0.21
28	0	0	0	1	3	0.18	0.023
29	1	0	0	0	0	0.026	0.21
30	1	0	0	0	0	0.026	0.21
31	0.0001	1	0	0	1	0.23	0.21
32	0.00033	0	1	0	2	0.23	0.4
33	0.0037	0	1	0	2	0.23	0.4
34	0.0021	0	1	0	2	0.23	0.4
35	0.21	0	0.79	0	2	0.23	0.4
36	0	1	0.0017	0	1	0.23	0.21
37	0.00031	1	0.00038	0	1	0.23	0.21
38	0	0	0	1	3	0.18	0.023
39	0	1	0	0	1	0.23	0.21
40	0.0018	1	0	0	1	0.23	0.21
41	0.75	5.2e-05	0.25	0	0	0.026	0.21
42	0.0058	0	0.99	0	2	0.23	0.4
43	0	1	0.00025	0	1	0.23	0.21
44	5.2e-06	0	1	0	2	0.23	0.4
45	0	0	0	1	3	0.18	0.023
46	0	0.74	0.26	0	1	0.23	0.21
47	1.8e-06	1	0.00075	6.6e-05	1	0.23	0.21
48	0	0.1	0	0.9	3	0.18	0.023
49	0	0	0	1	3	0.18	0.023
50	0	1	0	0	1	0.23	0.21
51	0	0.98	0	0.016	1	0.23	0.21
52	0	1	0	0	1	0.23	0.21
53	0	1	0	0	1	0.23	0.21
54	0	1	1.7e-05	0	1	0.23	0.21
55	0.95	0.051	0	0.00012	0	0.026	0.21
56	1	0	0	7.4e-06	0	0.026	0.21
57	1	0	0	0	0	0.026	0.21
58	0	1	0	0	1	0.23	0.21
59	0	1	0	0	1	0.23	0.21
60	0	0.98	0.015	0	1	0.23	0.21
61	0	1	0	0	1	0.23	0.21
62	0	0	0	1	3	0.18	0.023
63	1	0	0	0	0	0.026	0.21
64	0	1	9.5e-06	0	1	0.23	0.21
65	0	1	0	0	1	0.23	0.21
66	0	1	0	0	1	0.23	0.21
67	1	0	0	0	0	0.026	0.21
68	1	0	0	0	0	0.026	0.21
69	0	1	0	0	1	0.23	0.21
70	1	0	0	0	0	0.026	0.21
71	0.021	0.98	2.5e-05	0	1	0.23	0.21
72	1	0.0037	0	0	0	0.026	0.21
73	0	1	0	0	1	0.23	0.21
74	0.099	0.9	0	0	1	0.23	0.21
75	0	1	0	0	1	0.23	0.21
76	0	1	0	0	1	0.23	0.21
77	1.1e-06	0.99	0.0098	0	1	0.23	0.21
78	0	1	0	0	1	0.23	0.21
79	1	0	0	7.8e-05	0	0.026	0.21
80	5.8e-05	0	1	0	2	0.23	0.4
81	0.026	0	0.97	0	2	0.23	0.4
82	0	0	0	1	3	0.18	0.023
83	0	1	0	0	1	0.23	0.21
84	1	0.00015	0.00015	0	0	0.026	0.21
85	0.0012	0.96	0.036	0	1	0.23	0.21
86	0	1	0	0	1	0.23	0.21
87	0	1	0	0	1	0.23	0.21
88	0	1	0	0	1	0.23	0.21
89	0	0	0	1	3	0.18	0.023
90	1	0	0	0	0	0.026	0.21
91	0	1	0	0	1	0.23	0.21
92	0.0066	0.99	2.9e-05	0.00014	1	0.23	0.21
93	1	0	0	0	0	0.026	0.21
94	0	1	0	0	1	0.23	0.21
95	0	1	0	0	1	0.23	0.21
96	0	0	0	1	3	0.18	0.023
97	0	1	0	0	1	0.23	0.21
98	0	1	0	0	1	0.23	0.21
99	0	1	0	0	1	0.23	0.21
100	0	1	8.3e-06	0	1	0.23	0.21
101	0	1	0	0	1	0.23	0.21
102	0	1	0	0	1	0.23	0.21
103	0	1	0	0	1	0.23	0.21
104	0	1	0	0	1	0.23	0.21
105	0	1	0	0	1	0.23	0.21
106	0	1	0	0	1	0.23	0.21
107	1	0	0	0	0	0.026	0.21
108	1	0	0	0	0	0.026	0.21
109	0	1	0	0	1	0.23	0.21
110	0	1	0	0	1	0.23	0.21
111	0	1	0	0	1	0.23	0.21
112	1	0	0	0	0	0.026	0.21
113	0	1	0	0	1	0.23	0.21
114	0	1	0	0	1	0.23	0.21
115	0	0.99	0.0086	0	1	0.23	0.21
116	0	1	0	0	1	0.23	0.21
117	0	1	0	0	1	0.23	0.21
118	0	1	0	0	1	0.23	0.21
119	0	1	1.2e-06	0.0022	1	0.23	0.21
120	6.9e-06	1	2.4e-06	0	1	0.23	0.21
121	1	0	0	0	0	0.026	0.21
122	0	1	0	0	1	0.23	0.21
123	2.1e-06	1	2.4e-06	0	1	0.23	0.21
124	0	1	0.0017	0	1	0.23	0.21
125	0	1	0	0	1	0.23	0.21
126	0	1	0	0	1	0.23	0.21
127	1	0	0	0	0	0.026	0.21
128	0	1	0	0	1	0.23	0.21
129	0	0	0	1	3	0.18	0.023
130	1	0	0	0	0	0.026	0.21
131	0	1	0	0	1	0.23	0.21
132	0	1	0	0	1	0.23	0.21
133	0	1	1.1e-05	0	1	0.23	0.21
134	0	1	0	0	1	0.23	0.21
135	0	1	0	0	1	0.23	0.21
136	1	0	0	0	0	0.026	0.21
137	0	1	0	0	1	0.23	0.21
138	0	1	0	0	1	0.23	0.21
139	3.4e-06	1	1.4e-05	1.9e-05	1	0.23	0.21
140	1e-06	1	0	0	1	0.23	0.21
141	0	1	0	0	1	0.23	0.21
142	1	0	0	0	0	0.026	0.21
143	0	0.99	0.011	0	1	0.23	0.21
144	0	1	0	0	1	0.23	0.21
145	0	1	0	0	1	0.23	0.21
146	0	1	0.0038	0	1	0.23	0.21
147	0	1	0	0	1	0.23	0.21
148	0	1	0	0	1	0.23	0.21
149	0	0	0	1	3	0.18	0.023
150	0	0	0	1	3	0.18	0.023
151	0	1	0	0	1	0.23	0.21
152	0	0	0	1	3	0.18	0.023
153	1.1e-05	0.37	0.63	0	2	0.23	0.4
154	0	1	0	0	1	0.23	0.21
155	0	1	0	0	1	0.23	0.21
156	1	0	0	0	0	0.026	0.21
157	0	1	0.0009	0	1	0.23	0.21
158	1.7e-06	1	0	0	1	0.23	0.21
159	0	1	0	0	1	0.23	0.21
160	0	1	0	0	1	0.23	0.21
161	0	1	0.0045	0	1	0.23	0.21
162	0	1	8.3e-06	0	1	0.23	0.21
163	0	1	0	0	1	0.23	0.21
164	1	0	0	0	0	0.026	0.21
165	0.00018	1	0.004	0.00038	1	0.23	0.21
166	0	1	0	0	1	0.23	0.21
167	0	1	0	0	1	0.23	0.21
168	0	1	0	0	1	0.23	0.21
169	1	0.0017	0	0	0	0.026	0.21
170	0	0	0	1	3	0.18	0.023
171	0	1	0	0	1	0.23	0.21
172	0	1	0	0	1	0.23	0.21
173	0	1	0	0	1	0.23	0.21
174	0	1	0	0	1	0.23	0.21
175	0	1	0	0	1	0.23	0.21
176	0	6.1e-05	0	1	3	0.18	0.023
177	0	1	0	0	1	0.23	0.21
178	0	0	0	1	3	0.18	0.023
179	0	7.9e-05	0	1	3	0.18	0.023
180	0	1	0	0	1	0.23	0.21
181	0	1	0	0	1	0.23	0.21
182	1	0	0	0	0	0.026	0.21
183	0	1	0	0	1	0.23	0.21
184	0	0	0	1	3	0.18	0.023
185	0	1	0	0	1	0.23	0.21
186	0	0.99	0.0079	0	1	0.23	0.21
187	0	1	0	0	1	0.23	0.21
188	0	1	0	0	1	0.23	0.21
189	1	0	0	0	0	0.026	0.21
190	0	0	0	1	3	0.18	0.023
191	0	1	0	0	1	0.23	0.21
192	0	1	0	0	1	0.23	0.21
193	0	1	7.1e-06	0	1	0.23	0.21
194	0	0.68	0.32	0	1	0.23	0.21
195	0	0.96	0.042	0	1	0.23	0.21
196	0	1	0	2.1e-06	1	0.23	0.21
197	0	0	0	1	3	0.18	0.023
198	1	0.00032	0	0	0	0.026	0.21
199	0	1	0	0	1	0.23	0.21
200	0	1	5.9e-05	0	1	0.23	0.21
201	7.3e-05	1	0.00014	0.0028	1	0.23	0.21
202	0	1	0	0	1	0.23	0.21
203	0	1	2.1e-06	0	1	0.23	0.21
204	0	1	0.0028	0	1	0.23	0.21
205	0	1	0	0	1	0.23	0.21
206	0	1	0	0	1	0.23	0.21
207	1	0	0	0	0	0.026	0.21
208	0	1	0	0	1	0.23	0.21
209	0	1	0	0	1	0.23	0.21
210	0	1	0	0	1	0.23	0.21
211	0	1	0.0011	0	1	0.23	0.21
212	0	1	0	0	1	0.23	0.21
213	0	1	0	0	1	0.23	0.21
214	1	0	0	0	0	0.026	0.21
215	1	0	0	0	0	0.026	0.21
216	0	1	0	0	1	0.23	0.21
217	0	1	0	0	1	0.23	0.21
218	1	0	0	0	0	0.026	0.21
219	0	1	0	0	1	0.23	0.21
220	1	0	0	0	0	0.026	0.21
221	0	1	0	0	1	0.23	0.21
222	0	1	0	0	1	0.23	0.21
223	1	0	0	0	0	0.026	0.21
224	0	1	0	0	1	0.23	0.21
225	0	1	0	0	1	0.23	0.21
226	0	1	0	0	1	0.23	0.21
227	0	1	0.003	0	1	0.23	0.21
228	1	0	0	0	0	0.026	0.21
229	0	1	0	0	1	0.23	0.21
