SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
0	0.11	0.88	0	0	0.01	0	0	1	0.12	0.46
1	0.34	0.65	0	0	0.0048	0	0	1	0.12	0.46
2	0	0	0	0	0	1	0	5	0	0.46
3	0.0031	0.98	0	0	0.016	0	0	1	0.12	0.46
4	0.19	0.75	0	0	0.065	0	0.00011	1	0.12	0.46
5	6.4e-06	1	0	0	1e-05	0	0	1	0.12	0.46
6	0.25	0.61	0	0	0.14	0	0	1	0.12	0.46
7	0.22	0.76	0	0	0.022	0	0.0033	1	0.12	0.46
8	0.00022	1	0	0	0.00042	0	0	1	0.12	0.46
9	0.13	0.87	0	0	0.0027	0	0	1	0.12	0.46
10	0	0.41	0	0.59	0	0	0	3	0.11	0
11	0.27	0.73	0	0	0.0043	0	0	1	0.12	0.46
12	0	3.3e-06	0	0	0	1	0	5	0	0.46
13	0.048	0.94	0	0	0.0093	0	3.3e-06	1	0.12	0.46
14	0.45	0.55	0	0	0.0038	0	0	1	0.12	0.46
15	0	0	0	0	0	1	0	5	0	0.46
16	0	0.96	0	0.035	0	0	0	1	0.12	0.46
17	0.1	0.47	0	0	0.43	0	6.5e-05	1	0.12	0.46
18	0.23	0.76	0	0	0.0066	0	0	1	0.12	0.46
19	0.082	0.92	0	0	0.0001	0	0	1	0.12	0.46
20	0.8	0.2	0	0	0.00036	0	0	0	0.2	0.46
21	0.13	0.86	0	0	0.0092	0	0	1	0.12	0.46
22	0.29	0.69	0	0	0.02	0	0.00014	1	0.12	0.46
23	0.36	0.63	0	0	0.013	0	0	1	0.12	0.46
24	0	0	0	0	0	1	0	5	0	0.46
25	0.45	0.47	0	0	0.0018	0	0.076	1	0.12	0.46
26	0.41	0.58	0	0	0.0058	0	0	1	0.12	0.46
27	0.06	0.93	0	0	0.0092	0	0	1	0.12	0.46
28	0.2	0.74	0	0	0.041	0	0.021	1	0.12	0.46
29	0.0015	1	0	0	0.0027	0	0	1	0.12	0.46
30	0.00039	1	0	0	0.0046	0	0	1	0.12	0.46
31	0	0.88	0	0	0.12	0	0	1	0.12	0.46
32	0	0	0	0	0	1	0	5	0	0.46
33	0.011	0.99	0	0	0.0029	0	0	1	0.12	0.46
34	0.0046	0.98	0	0	0.011	0	0	1	0.12	0.46
35	0	1	0	0	0.00076	0	0	1	0.12	0.46
36	4.2e-05	1	0	0	0.0017	0	0	1	0.12	0.46
37	0	0	0	0	0	1	0	5	0	0.46
38	0	0	0	0	0	1	0	5	0	0.46
39	0.34	0.66	0	0	0.0045	0	0	1	0.12	0.46
40	0	0.78	3.6e-06	0.22	0	0	0	1	0.12	0.46
41	0.18	0.82	0	0	0.0018	0	0	1	0.12	0.46
42	0.24	0.75	0	0	0.0059	0	0	1	0.12	0.46
43	0.17	0.63	0	0	0.21	0	3.1e-05	1	0.12	0.46
44	0.45	0.46	0	0	0.087	0	1.3e-05	1	0.12	0.46
45	0	0.88	0	0.12	0	0	0	1	0.12	0.46
46	0	0.4	0	0	0	0.6	0	5	0	0.46
47	0.19	0.72	0	0	0.048	0	0.044	1	0.12	0.46
48	0.00013	1	0	0	0.0012	0	0	1	0.12	0.46
49	0.78	0.22	0	0	7.6e-06	0	0	0	0.2	0.46
50	0	0	0	0	0	1	0	5	0	0.46
51	0.27	0.72	0	0	0.01	0	3.4e-06	1	0.12	0.46
52	0	0.91	0.00014	0.09	0	0	0	1	0.12	0.46
53	0.81	0.17	0	0	0.017	0	0	0	0.2	0.46
54	0.29	0.65	0	0	0.05	0	0.0088	1	0.12	0.46
55	0.25	0.7	0	0	0.048	0	0.0026	1	0.12	0.46
56	6.5e-06	0.99	0	0	0.015	0	0	1	0.12	0.46
57	0.17	0.75	0	0	0.023	0	0.054	1	0.12	0.46
58	0.27	0.72	0	0	0.017	0	1.1e-05	1	0.12	0.46
59	0.41	0.59	0	0	0.005	0	0	1	0.12	0.46
60	0	0	0	0	0	1	0	5	0	0.46
61	0.17	0.82	0	0	0.016	0	0	1	0.12	0.46
62	0.088	0.89	0	0	0.018	0	0.0019	1	0.12	0.46
63	0.0022	0.98	0	0	0.022	0	0.00097	1	0.12	0.46
64	5.3e-05	1	0	0	0.002	0	0	1	0.12	0.46
65	0.05	0.94	0	0	0.0095	0	0	1	0.12	0.46
66	9.3e-05	0.99	0	0	0.0089	0	0	1	0.12	0.46
67	0	2e-06	0	0	0	1	0	5	0	0.46
68	0.067	0.93	0	0	0.0028	0	0	1	0.12	0.46
69	0.97	0.032	0	0	0	0	0	0	0.2	0.46
70	0.11	0.87	0	0	0.022	0	0.00065	1	0.12	0.46
71	4.3e-05	1	0	0	0.00073	0	0	1	0.12	0.46
72	9.1e-05	1	0	0	1.6e-05	0	0	1	0.12	0.46
73	0.37	0.62	0	0	0.0023	0	0	1	0.12	0.46
74	0	0.82	1.9e-05	0.18	0	0	0	1	0.12	0.46
75	0.0002	1	0	0	0.00055	0	0	1	0.12	0.46
76	0.0017	0.99	0	0	0.012	0	0	1	0.12	0.46
77	0.27	0.72	0	0	0.01	0	0	1	0.12	0.46
78	0.039	0.95	0	0	0.013	0	0	1	0.12	0.46
79	0.013	0.99	0	0	3.2e-06	0	0	1	0.12	0.46
80	0.16	0.78	0	0	0.067	0	0	1	0.12	0.46
81	0.85	0.15	0	0	0.001	0	0	0	0.2	0.46
82	0	0.03	0	0	0.97	0	0	4	0.12	0.54
83	0.0063	0.98	0	0	0.016	0	0	1	0.12	0.46
84	0.35	0.65	0	0	0.0001	0	0	1	0.12	0.46
85	0.48	0.52	0	0	0.0012	0	0	1	0.12	0.46
86	0.076	0.86	0	0	0.034	0	0.032	1	0.12	0.46
87	0	0	0	0	0	1	0	5	0	0.46
88	0.021	0.96	0	0	0.021	0	2.7e-05	1	0.12	0.46
89	0.069	0.75	0	0	0.0016	0	0.18	1	0.12	0.46
90	0.0045	0.98	0	0	0.012	0	1.9e-05	1	0.12	0.46
91	0	0	0	0	0	1	0	5	0	0.46
92	0	0.87	7.2e-05	0.13	0	0	0	1	0.12	0.46
93	0.00027	0.99	0	0	0.012	0	0	1	0.12	0.46
94	0	0	0	0	0	1	0	5	0	0.46
95	0	0	0	0	0	1	0	5	0	0.46
96	0.53	0.41	0	0	0.019	0	0.044	0	0.2	0.46
97	0.16	0.69	0	0	0.11	0	0.038	1	0.12	0.46
98	0	0	0	0	0	1	0	5	0	0.46
99	0	0.28	0	0.72	0	0	0	3	0.11	0
100	0.66	0.34	0	0	0.00012	0	0	0	0.2	0.46
101	0	0	0	0	0	1	0	5	0	0.46
102	0.25	0.65	0	0	0.053	0	0.052	1	0.12	0.46
103	0.18	0.76	0	0	0.023	0	0.034	1	0.12	0.46
104	0	0.97	0	0	0.031	0	0	1	0.12	0.46
105	0	1	0	0	3.7e-05	0	0	1	0.12	0.46
106	0.0038	0.85	0	0	0.15	0	0	1	0.12	0.46
107	1	0	0	0.00061	0	0	0	0	0.2	0.46
108	5.5e-05	0.97	0	0	0.028	0	0	1	0.12	0.46
109	0	1	0	0	0.00022	0	0	1	0.12	0.46
110	0.19	0.73	0	0	0.08	0	0.00022	1	0.12	0.46
111	0.23	0.75	0	0	0.024	0	0	1	0.12	0.46
112	0.015	0.97	0	0	0.014	0	0	1	0.12	0.46
113	0.13	0.86	0	0	0.018	0	1e-05	1	0.12	0.46
114	0.0011	0.43	0	0	0.0017	0.57	0	5	0	0.46
115	0.29	0.7	0	0	0.011	0	0	1	0.12	0.46
116	0.92	0.079	0	0	8.6e-05	0	0	0	0.2	0.46
117	0	0.99	0	0	0.0086	0	0	1	0.12	0.46
118	1.1e-05	1	0	0	0.0012	0	0	1	0.12	0.46
119	0	0.77	0.0004	0.23	0	0	0	1	0.12	0.46
120	0.0019	1	0	0	8.6e-05	0	0	1	0.12	0.46
121	1	0.00037	0	0	2.1e-06	0	0	0	0.2	0.46
122	0.15	0.84	0	0	0.0096	0	0	1	0.12	0.46
123	0.011	0.67	0	0	0.12	0	0.2	1	0.12	0.46
124	0	0	0	1	0	0	0	3	0.11	0
125	0.032	0.92	0	0	0.051	0	0.00047	1	0.12	0.46
126	0	0	0	0	0	1	0	5	0	0.46
127	0.00038	0.97	0	0	0.031	0	0	1	0.12	0.46
128	3.5e-06	0.99	0	0	0.0089	0	0	1	0.12	0.46
129	0	7.9e-06	0	0	0	1	0	5	0	0.46
130	0	1	0	0	5.1e-05	0	0	1	0.12	0.46
131	3.4e-05	0.99	0	0	0.012	0	0	1	0.12	0.46
132	0.00043	0.99	0	0	0.01	0	0	1	0.12	0.46
133	0	0	0.0068	0.99	0	0	0	3	0.11	0
134	0	0	0	0	0	0.98	0.02	5	0	0.46
135	0.019	0.97	0	0	0.016	0	0	1	0.12	0.46
136	0.04	0.95	0	0	0.0093	0	0	1	0.12	0.46
137	0.0054	0.98	0	0	0.019	0	0	1	0.12	0.46
138	0.69	0.31	0	0	0.0003	0	0	0	0.2	0.46
139	0.054	0.91	0	0	0.032	0	0.00028	1	0.12	0.46
140	8.3e-06	1	0	0	0.00086	0	0	1	0.12	0.46
141	0.00021	1	0	0	0.00055	0	0	1	0.12	0.46
142	0	0	0.007	0.99	0	0	0	3	0.11	0
143	0	0	0	0	0	1	0	5	0	0.46
144	0	1	0	0	0.00027	0	0	1	0.12	0.46
145	0	0	0	0	0	0	1	6	0.12	0.88
146	0.00016	1	0	0	0.0017	0	0	1	0.12	0.46
147	0	0.99	0	0	0.0062	0	0	1	0.12	0.46
148	0	0	0	0	0	1	1.2e-05	5	0	0.46
149	0.4	0.56	0	0	0.034	0	0.0076	1	0.12	0.46
150	0	0	0	0	0	0	1	6	0.12	0.88
151	7.6e-05	1	0	0	0.0029	0	0	1	0.12	0.46
152	0	1	0	0	0.00076	0	0	1	0.12	0.46
153	0.029	0.92	0	0	0.05	0	0.00019	1	0.12	0.46
154	0.51	0.49	0	0	0.0023	0	0	0	0.2	0.46
155	0.57	0.4	0	0	0.03	0	0	0	0.2	0.46
156	0	1	0	0	4e-05	0	0	1	0.12	0.46
157	0.98	0.022	0	0	0.00069	0	0	0	0.2	0.46
158	0.46	0.53	0	0	0.01	0	0	1	0.12	0.46
159	0.012	0.98	0	0	0.011	0	0	1	0.12	0.46
160	0.043	0.95	0	0	0.011	0	0	1	0.12	0.46
161	0	1	0	0	1.5e-05	0	0	1	0.12	0.46
162	0.0017	1	0	0	0.0029	0	0	1	0.12	0.46
163	0	0	0	0	0	1	0	5	0	0.46
164	0	0	0	0	0	1	0	5	0	0.46
165	0.00026	0.54	0	0	0.00069	0	0.46	1	0.12	0.46
166	0.0076	0.98	0	0	0.012	0	0	1	0.12	0.46
167	0	0	0	0	0	1	0	5	0	0.46
168	0	1	0	0	0	0	0	1	0.12	0.46
169	0.98	0.017	0	0	0.00082	0	0	0	0.2	0.46
170	0	1	0	0	0.00041	0	0	1	0.12	0.46
171	0.0032	0.99	0	0	0.011	0	0	1	0.12	0.46
172	0	0	0	0	0	0.016	0.98	6	0.12	0.88
173	0.1	0.87	0	0	0.024	0	3.2e-06	1	0.12	0.46
174	0	1.4e-06	0	0	0	1	1.4e-05	5	0	0.46
175	0.037	0.88	0	0	0.08	0	0.00016	1	0.12	0.46
176	1	0.0016	0	0	3.6e-05	0	0	0	0.2	0.46
177	0	0.21	0	0.79	0	0	0	3	0.11	0
178	0.32	0.6	0	0	0.069	0	0.011	1	0.12	0.46
179	0	0	0	0	0	1	0	5	0	0.46
180	0.12	0.85	0	0	0.039	0	0	1	0.12	0.46
181	0.0078	0.98	0	0	0.016	0	2.1e-06	1	0.12	0.46
182	5.5e-06	1	0	0	0.00015	0	0	1	0.12	0.46
183	0.46	0.53	0	0	0.0042	0	0	1	0.12	0.46
184	0.068	0.88	0	0	0.052	0	0	1	0.12	0.46
185	0.23	0.73	0	0	0.043	0	0.00041	1	0.12	0.46
186	1.3e-05	0.0067	0	0	0.00026	0.99	9.7e-06	5	0	0.46
187	0	0.92	1.3e-05	0.085	0	0	0	1	0.12	0.46
188	0.00013	1	0	0	0.00014	0	0	1	0.12	0.46
189	0.74	0.25	0	0	0.0042	0	0	0	0.2	0.46
190	0.11	0.79	0	0	0.035	0	0.064	1	0.12	0.46
191	0.00037	1	0	0	0.0037	0	0	1	0.12	0.46
192	0.0041	0.98	0	0	0.021	0	0	1	0.12	0.46
193	3.7e-05	1	0	0	0.0012	0	0	1	0.12	0.46
194	0	1	0	0	6.3e-05	0	0	1	0.12	0.46
195	0.45	0.54	0	0	0.0055	0	0	1	0.12	0.46
196	0.13	0.78	0	0	0.087	0	0.00068	1	0.12	0.46
197	0	0.9	0	0	0.095	0	0	1	0.12	0.46
198	0.3	0.52	0	0	0.16	0	0.0083	1	0.12	0.46
199	0.12	0.88	0	0	0.0012	0	1.1e-06	1	0.12	0.46
200	0.87	0.1	0	0	0.028	0	0	0	0.2	0.46
201	0	0	0	0	0	1	0	5	0	0.46
202	0.15	0.78	0	0	0.073	0	0	1	0.12	0.46
203	0.72	0.28	0	0	0.00096	0	0	0	0.2	0.46
204	0.36	0.61	0	0	0.029	0	9.3e-05	1	0.12	0.46
205	0	0	0	0	0	1	0	5	0	0.46
206	4.2e-06	0.004	0	0	0.00011	1	0	5	0	0.46
207	0.73	0.16	0	0	0.11	0	0	0	0.2	0.46
208	0.81	0.19	0	0	0.0025	0	0	0	0.2	0.46
209	0.66	0	0	0.34	0	0	0	0	0.2	0.46
210	0	0	0	0	0	1	0	5	0	0.46
211	0.55	0.45	0	0	0.00013	0	0	0	0.2	0.46
212	0.3	0.68	0	0	0.016	0	2e-06	1	0.12	0.46
213	0	0	0	0	0	1	0	5	0	0.46
214	0.17	0.81	0	0	0.015	0	0	1	0.12	0.46
215	0.76	0.24	0	0	0.0028	0	0	0	0.2	0.46
216	0.35	0.64	0	0	0.0083	0	0	1	0.12	0.46
217	0.0039	0.99	0	0	0.002	0	0	1	0.12	0.46
218	0	0	0	0	0	0.9	0.1	5	0	0.46
219	0.052	0.85	0	0	0.1	0	0.00015	1	0.12	0.46
220	5.3e-06	1	0	0	0.0013	0	0	1	0.12	0.46
221	0.84	0.16	0	0	0.0026	0	0	0	0.2	0.46
222	0.13	0.85	0	0	0.017	0	0	1	0.12	0.46
223	0.029	0	0	0.97	0	0	0	3	0.11	0
224	2.7e-05	1	0	0	0.00037	0	0	1	0.12	0.46
225	0.3	0	0.0013	0.7	0	0	0	3	0.11	0
226	0.0092	0.99	0	0	0.0041	0	0	1	0.12	0.46
227	0.75	0	0	0.25	0	0	0	0	0.2	0.46
228	0	0	0	0	1	0	0	4	0.12	0.54
229	0.64	0	2.2e-06	0.36	0	0	0	0	0.2	0.46
230	0	1	0	0	0.00029	0	0	1	0.12	0.46
231	0	0	0	0	0	1	0	5	0	0.46
232	0	1	0	0	0.0013	0	0	1	0.12	0.46
233	0.0037	0.9	0	0	0.035	0	0.064	1	0.12	0.46
234	0.00025	0.025	0	0	0.0015	0.97	0.00059	5	0	0.46
235	7.4e-05	0.91	0	0	0.017	0	0.073	1	0.12	0.46
236	0	1	0	0	0.00013	0	0	1	0.12	0.46
237	0.00021	0.85	0	0	0.0029	0	0.14	1	0.12	0.46
238	3.3e-05	0.98	0	0	0.021	0	0	1	0.12	0.46
239	0.042	0.88	0	0	0.02	0	0.059	1	0.12	0.46
240	0	0	0	0	0	1	0	5	0	0.46
241	2.1e-05	0.0067	0	0	0.00054	0.99	0.00067	5	0	0.46
242	0	0	0	0	0	1	0	5	0	0.46
243	0	1	0	0	0.0006	0	0	1	0.12	0.46
244	0.0025	1	0	0	0.00042	0	0	1	0.12	0.46
245	0.66	0.34	0	0	0.0041	0	0	0	0.2	0.46
246	0	0	0	0	0	0.89	0.11	5	0	0.46
247	0.034	0.94	0	0	0.022	0	0	1	0.12	0.46
248	0.98	0.023	0	0	0.00026	0	0	0	0.2	0.46
249	0.085	0.91	0	0	0.00095	0	0	1	0.12	0.46
250	0.73	0.27	0	0	2.6e-05	0	0	0	0.2	0.46
251	0.97	0.029	0	0	8.3e-05	0	0	0	0.2	0.46
252	0.0031	1	0	0	0.0015	0	0	1	0.12	0.46
253	0.95	0.042	0	0	0.0053	0	0	0	0.2	0.46
254	0.53	0.46	0	0	0.013	0	0	0	0.2	0.46
255	0.003	1	0	0	0.00011	0	0	1	0.12	0.46
256	0.0011	0.8	0	0	0.00078	0	0.19	1	0.12	0.46
257	0.00063	0.91	0	0	0.0038	0	0.083	1	0.12	0.46
258	0.089	0.77	0	0	0.02	0	0.13	1	0.12	0.46
259	0.21	0.7	0	0	0.019	0	0.07	1	0.12	0.46
260	0	1	0	0	0.0043	0	0	1	0.12	0.46
261	0.22	0.7	0	0	0.018	0	0.058	1	0.12	0.46
262	0.2	0.7	0	0	0.044	0	0.053	1	0.12	0.46
263	3.5e-05	0.9	0	0	0.013	0	0.092	1	0.12	0.46
264	0.00022	0.61	0	0	5.9e-05	0	0.39	1	0.12	0.46
265	0	1	0	0	0.00012	0	0	1	0.12	0.46
266	0.00091	1	0	0	9.9e-06	0	0	1	0.12	0.46
267	0.99	0.012	0	0	0.00018	0	0	0	0.2	0.46
268	1	0.00029	0	0	1e-06	0	0	0	0.2	0.46
269	0.7	0.29	0	0	0.0026	0	0	0	0.2	0.46
270	1	0.00017	0	0	1.8e-06	0	0	0	0.2	0.46
271	1	0	0	0	0	0	0	0	0.2	0.46
272	0.99	0.01	0	0	0	0	0	0	0.2	0.46
273	1	0.0006	0	0	3.7e-06	0	0	0	0.2	0.46
274	1	6.2e-05	0	0	0	0	0	0	0.2	0.46
275	0.00033	0.93	0	0.073	0	0	0	1	0.12	0.46
276	1	0.0031	0	0	0.00022	0	0	0	0.2	0.46
277	0.21	0.79	0	0	0.00086	0	0	1	0.12	0.46
278	0.99	0.015	0	0	7e-05	0	0	0	0.2	0.46
279	7.6e-05	0.011	0	0	0.00016	0.99	0.0015	5	0	0.46
280	1	2.3e-06	0	0	0	0	0	0	0.2	0.46
281	0	1	0	0	0	0	0	1	0.12	0.46
282	0.00032	0.99	0	0	0.011	0	0	1	0.12	0.46
283	0.16	0.82	0	0	0.015	0	0	1	0.12	0.46
284	1	4.1e-06	0	0	0	0	0	0	0.2	0.46
285	0.0014	1	0	0	0.0032	0	0	1	0.12	0.46
286	0.84	0.14	0	0	0.0068	0	0.0091	0	0.2	0.46
287	0.99	0.011	0	0	0.00026	0	0	0	0.2	0.46
288	0.0046	0.0039	0	0	0.99	0	0	4	0.12	0.54
289	0.58	0.41	0	0	0.013	0	0	0	0.2	0.46
290	0	0	0	0	0	1	0	5	0	0.46
291	0.99	0.0082	0	0	0.00028	0	0	0	0.2	0.46
292	1	0.0006	0	0	2.4e-06	0	0	0	0.2	0.46
293	0.35	0.65	0	0	0.00091	0	0	1	0.12	0.46
294	0.9	0.1	0	0	3.8e-05	0	0	0	0.2	0.46
295	0.00098	0.98	0	0	0.018	0	0	1	0.12	0.46
296	0.028	0.97	0	0	0.00014	0	0	1	0.12	0.46
297	6.3e-06	0.98	0	0	0.016	0	0	1	0.12	0.46
298	0.48	0.52	0	0	0.00054	0	0	1	0.12	0.46
299	0.3	0.7	0	0	0.0024	0	0	1	0.12	0.46
300	0.29	0.69	0	0	0.02	0	2e-05	1	0.12	0.46
301	0.28	0.72	0	0	0.00045	0	0	1	0.12	0.46
302	0.11	0.88	0	0	0.008	0	0	1	0.12	0.46
303	0	0.95	0	0	0.045	0	0	1	0.12	0.46
304	0	1	0	0	0.00019	0	0	1	0.12	0.46
305	0.12	0.85	0	0	0.025	0	0	1	0.12	0.46
306	0.33	0.66	0	0	0.014	0	0	1	0.12	0.46
307	0.00084	0.97	0	0	0.027	0	1.3e-06	1	0.12	0.46
308	0.16	0.84	0	0	0.00087	0	0	1	0.12	0.46
309	2.6e-05	1	0	0	0.00047	0	0	1	0.12	0.46
310	0	0	0	0	0	1	0	5	0	0.46
311	0.19	0.8	0	0	0.01	0	0	1	0.12	0.46
312	0	6.9e-06	0	0	0	1	0	5	0	0.46
313	0.065	0.88	0	0	0.026	0	0.031	1	0.12	0.46
314	0.28	0.72	0	0	0.009	0	0	1	0.12	0.46
315	0.2	0.78	0	0	0.024	0	0	1	0.12	0.46
316	0.13	0.87	0	0	0.00047	0	0	1	0.12	0.46
317	0	0	0.91	0	0.089	0	0	2	0.12	0.051
318	0.79	0.21	0	0	5.7e-05	0	0	0	0.2	0.46
319	0.27	0.73	0	0	0.0017	0	0	1	0.12	0.46
320	0.01	0.89	0.00018	0.1	6e-05	0	0	1	0.12	0.46
321	0.023	0.94	0	0	0.036	0	0	1	0.12	0.46
322	0.36	0.58	0	0	0.061	0	0.00011	1	0.12	0.46
323	8.4e-05	0.9	0	0.097	0	0	0	1	0.12	0.46
324	0	0	0	0	0	1	0	5	0	0.46
325	0.007	0.91	2.8e-05	0.082	3.2e-06	0	0	1	0.12	0.46
326	0.28	0.72	0	0	0.0014	0	0	1	0.12	0.46
327	9.1e-06	0.88	0	0.12	0	0	0	1	0.12	0.46
328	0.093	0.15	0	0	0.025	0	0.73	6	0.12	0.88
329	0.0026	0.12	0	0	0.88	0	0	4	0.12	0.54
330	0.0089	0.84	0	0	0.019	0	0.13	1	0.12	0.46
331	0.15	0.84	0	0	0.012	0	0	1	0.12	0.46
332	0.77	0.22	0	0	0.0063	0	0	0	0.2	0.46
333	0.39	0.6	0	0	0.0025	0	0	1	0.12	0.46
334	0.07	0.9	0	0	0.029	0	0.0014	1	0.12	0.46
335	0.092	0.79	0	0	0.036	0	0.079	1	0.12	0.46
336	0.028	0.92	0	0	0.056	0	0	1	0.12	0.46
337	0	1	0	0	0.0005	0	0	1	0.12	0.46
338	0.078	0.82	0	0	0.099	0	0	1	0.12	0.46
339	0	0.64	0	0.36	0	0	0	1	0.12	0.46
340	0.83	0.031	0	0	0.14	0	0	0	0.2	0.46
341	0.79	0.21	0	0	0.00028	0	0	0	0.2	0.46
342	0	0	0	0	0	1	0	5	0	0.46
343	0	0.6	2.8e-05	0.4	0	0	0	1	0.12	0.46
344	6e-06	1	0	0	8.5e-05	0	0	1	0.12	0.46
345	0.0022	0.99	0	0	0.0031	0	0	1	0.12	0.46
346	0	0	0	1	0	0	0	3	0.11	0
347	0	1	0	0	7.2e-06	0	0	1	0.12	0.46
348	0.45	0.49	0	0	0.049	0	0.013	1	0.12	0.46
349	9.7e-06	1	0	0	0.0032	0	0	1	0.12	0.46
350	0	1	0	0	1.8e-05	0	0	1	0.12	0.46
351	0.11	0.54	0	0	0.051	0	0.3	1	0.12	0.46
352	0.029	0.96	0	0	0.016	0	0	1	0.12	0.46
353	0	0.86	0	0.14	0	0	0	1	0.12	0.46
354	0.26	0.69	0	0	0.044	0	0.0012	1	0.12	0.46
355	0.47	0.53	0	0	0.0039	0	0	1	0.12	0.46
356	0.066	0.074	0	0	0.073	0	0.79	6	0.12	0.88
