SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
0	0.055	0	0	0	0.05	0	0.0058	0	0	0.0058	0	0	0	0	0	0.44	1.2e-05	0	0	0.44	15	0.12	0.46
1	0.17	0	0	0	0.16	0	0.0027	0	0	0.0027	0	0	0	0	0	0.33	0	0	0	0.33	15	0.12	0.46
2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	1	0	0.46
3	0.0015	0	0	0	0.0014	1.9e-06	0.0091	0	0	0.0091	0	0	0	0	0	0.49	0	0	0	0.49	15	0.12	0.46
4	0.093	0	0	2.3e-06	0.084	0.00049	0.037	0.00026	0	0.037	0	0	0	0	0.00042	0.37	0	0	0.0051	0.37	15	0.12	0.46
5	3.2e-06	0	0	0	2.9e-06	0	5.7e-06	0	0	5.7e-06	0	0	0	0	0	0.5	0	0	0	0.5	15	0.12	0.46
6	0.13	0	0	0	0.11	0	0.078	0	0	0.078	0	0	0	0	0	0.3	1.1e-06	0	0	0.3	15	0.12	0.46
7	0.11	0	0	0.00057	0.099	0.0027	0.012	0.0014	0	0.012	0	0	0	0	0.00036	0.38	2.2e-06	0	0.0012	0.38	15	0.12	0.46
8	0.00011	0	0	0	0.0001	0	0.00023	0	0	0.00023	0	0	0	0	0	0.5	0	0	0	0.5	15	0.12	0.46
9	0.066	0	0	0	0.06	0	0.0015	0	0	0.0015	0	0	0	0	0	0.44	0	0	0	0.44	15	0.12	0.46
10	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0.2	0	0	0	0.2	12	0.11	0
11	0.14	0	0	0	0.12	0	0.0024	0	0	0.0024	0	0	0	0	1e-06	0.37	0	0	0	0.37	15	0.12	0.46
12	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	0	0	1	0	0.46
13	0.024	0	0	0	0.022	9.9e-06	0.0052	5.3e-06	0	0.0052	0	0	0	0	3.5e-06	0.47	0	0	0	0.47	15	0.12	0.46
14	0.23	0	0	0	0.21	0	0.0022	0	0	0.0022	0	0	0	0	0	0.28	0	0	0	0.28	15	0.12	0.46
15	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	1	0	0.46
16	0	0	0	0	0	0	0	0	0	0	0	0	0.039	0	0	0.48	0	0	0	0.48	15	0.12	0.46
17	0.04	0	0	0	0.037	0.0014	0.19	0.00073	0	0.19	0	0	0	0	0.0065	0.19	0	0	0.15	0.19	6	0.12	0.54
18	0.12	0	0	0	0.11	0	0.0037	0	0	0.0037	0	0	0	0	0	0.39	0	0	0	0.39	15	0.12	0.46
19	0.041	0	0	0	0.037	0	5.7e-05	0	0	5.7e-05	0	0	0	0	0	0.46	0	0	0	0.46	15	0.12	0.46
20	0.42	0	0	0	0.38	0	0.00021	0	0	0.00021	0	0	0	0	0	0.1	0	0	0	0.1	0	0.2	0.46
21	0.067	0	0	0	0.061	0	0.0052	0	0	0.0052	0	0	0	0	0	0.43	0	0	0	0.43	15	0.12	0.46
22	0.14	0	0	9.9e-06	0.13	0.00026	0.011	0.00014	0	0.011	0	0	0	0	0.00014	0.35	0	0	0.001	0.35	15	0.12	0.46
23	0.18	0	0	0	0.17	2.1e-06	0.0073	1.1e-06	0	0.0073	0	0	0	0	2e-05	0.32	0	0	1.3e-05	0.32	15	0.12	0.46
