SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
0	0.96	0.037	0	0	0	0.32	0.28
1	0.98	0.022	0	0	0	0.32	0.28
2	0	0	0	1	3	0	0.093
3	0	0	1	0	2	0.18	0.031
4	0.00067	0	1	0	2	0.18	0.031
5	0.98	0.015	0	0	0	0.32	0.28
6	0.95	0	0.053	0	0	0.32	0.28
7	0	0	1	0	2	0.18	0.031
8	0	0	1	0	2	0.18	0.031
9	0.99	0.013	0	0	0	0.32	0.28
10	0.0027	0	1	0	2	0.18	0.031
11	0	0	1	0	2	0.18	0.031
12	1	3.3e-05	0	0	0	0.32	0.28
13	0	0	1	0	2	0.18	0.031
14	1	0	0	0	0	0.32	0.28
15	0	0	1	0	2	0.18	0.031
16	0.031	0	0.97	0	2	0.18	0.031
17	0.68	0.32	0	0	0	0.32	0.28
18	1	0.0031	0	0	0	0.32	0.28
19	0.97	0.033	0	0	0	0.32	0.28
20	1	0	0	0	0	0.32	0.28
21	0.75	0.25	0	0	0	0.32	0.28
22	0.8	0.2	0	0	0	0.32	0.28
23	0	0	1	0	2	0.18	0.031
24	0	0	1	0	2	0.18	0.031
25	0	0	1	0	2	0.18	0.031
26	0	0	0	1	3	0	0.093
27	0.71	0.29	0	0	0	0.32	0.28
28	0.71	0.29	0	0	0	0.32	0.28
29	0.78	0.22	0	0	0	0.32	0.28
30	0	0	0	1	3	0	0.093
31	0.76	0.24	0	0	0	0.32	0.28
32	0.74	0.26	0	0	0	0.32	0.28
33	1	9e-06	0	0	0	0.32	0.28
34	0.39	0.61	0	0	1	0.56	0.62
35	0	0	0	1	3	0	0.093
36	0.96	0.038	0	0	0	0.32	0.28
37	1	0	0	0	0	0.32	0.28
38	0.93	0	0.075	0	0	0.32	0.28
39	0	0	1	0	2	0.18	0.031
40	0.99	0.0051	0	0	0	0.32	0.28
41	0	0	0	1	3	0	0.093
42	0.58	0.42	0	0	0	0.32	0.28
43	0	0	1	0	2	0.18	0.031
44	0.8	0	0.2	0	0	0.32	0.28
45	0.87	0.13	0	0	0	0.32	0.28
46	0.94	0.057	0	0	0	0.32	0.28
47	0	0	1	0	2	0.18	0.031
48	0.81	0.19	0	0	0	0.32	0.28
49	0.97	0.035	0	0	0	0.32	0.28
50	1	8.7e-05	0	0	0	0.32	0.28
51	1	0.002	0	0	0	0.32	0.28
52	1	2.7e-06	0	0	0	0.32	0.28
53	0.92	0.079	0	0	0	0.32	0.28
54	0	0	1	0	2	0.18	0.031
55	0.96	0.039	0	0	0	0.32	0.28
56	0.78	0.22	0	0	0	0.32	0.28
