SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
0	0.062	0	0.017	0	0	0.77	0	0.15	0	0	5	0.5	0.7
1	0.055	0	0.94	0	0	0.0003	0	6.5e-06	0	0	2	0.61	0.7
2	0.54	0	0.3	0	0	0.15	0	0.0091	0	0	0	0.56	0.77
3	0	0	0	0	0.5	0	0.5	0	4.4e-05	0	4	0	0.1
4	0.072	0	0.92	0	0	0.0081	0	0.0027	0	0	2	0.61	0.7
5	0.86	0	0.13	0	0	0.0092	0	1.8e-06	0	0	0	0.56	0.77
6	0.33	0	0.14	0	0	0.49	0	0.044	0	0	5	0.5	0.7
7	0.041	0	0.92	0	0	0.041	0	0.0015	0	0	2	0.61	0.7
8	0.25	0	0.49	0	0	0.24	0	0.024	0	0	2	0.61	0.7
9	0.0042	0	0.99	0	0	0.0063	0	0.0002	0	0	2	0.61	0.7
10	0	0	0	0	0.5	0	0.5	0	0.0005	0	4	0	0.1
11	0.044	0	0.38	0	0	0.31	0	0.26	0	0	2	0.61	0.7
12	0.16	0	0.31	0	0	0.5	0	0.036	0	0	5	0.5	0.7
13	0.13	0	0.76	0	0	0.092	0	0.018	0	0	2	0.61	0.7
14	0	0	0	0	0.5	0	0.5	0	0	0	4	0	0.1
15	0.15	0	0.17	0	0	0.48	0	0.2	0	0	5	0.5	0.7
16	0.97	0	0.02	0	0	0.015	0	1.2e-06	0	0	0	0.56	0.77
17	0	1	0	0	0	0	0	0	0	0	1	0.11	0.11
18	0	0	0	0	0	0	0	0	1	0	8	0.049	0.1
19	0	0	0	0	0	0	0	0	0	1	9	0.24	0.3
20	0.35	0	0.64	0	0	0.003	0	1.3e-05	0	0	2	0.61	0.7
21	0.33	0	0.66	0	0	0.013	0	0.00056	0	0	2	0.61	0.7
22	0	0	0	0	0	0	0	0	1	0	8	0.049	0.1
23	0.22	0	0.71	0	0	0.057	0	0.0056	0	0	2	0.61	0.7
24	0.21	0	0.13	0	0	0.51	0	0.15	0	0	5	0.5	0.7
25	0.64	0	0.36	0	0	0	0	0	0	0	0	0.56	0.77
26	0.018	0	0.00017	0	0	0.96	0	0.022	0	0	5	0.5	0.7
27	0.72	0	0.049	0	0	0.22	0	0.0025	0	0	0	0.56	0.77
28	0.49	0	0.18	0	0	0.32	0	0.012	0	0	0	0.56	0.77
29	0	3.5e-06	0	0	0	0	0	0	1	0	8	0.049	0.1
30	0.25	0	0.65	0	0	0.085	0	0.011	0	0	2	0.61	0.7
31	0.14	0	0.012	0	0	0.85	0	0.0067	0	0	5	0.5	0.7
32	0.33	0	0.67	0	0	0.0057	0	4.3e-05	0	0	2	0.61	0.7
33	0.66	0	0.24	0	0	0.095	0	0.0028	0	0	0	0.56	0.77
34	0.0056	0	0.047	0	0	0.6	0	0.35	0	0	5	0.5	0.7
35	0	0	0	0	0	0	0	0	1	0	8	0.049	0.1
36	0	0.0023	0	0	0	0	0	0	1	0	8	0.049	0.1
37	0.94	0	0	0	0.031	0	0.031	0	9.5e-06	0	0	0.56	0.77
38	0.39	0	0.59	0	0	0.018	0	5.8e-05	0	0	2	0.61	0.7
39	0	0	0	0	0	0	0	0	1	0	8	0.049	0.1
40	0.0055	0	0.03	0	0	0.55	0	0.41	0	0	5	0.5	0.7
41	0.5	0	0.48	0	0	0.017	0	0.00015	0	0	0	0.56	0.77
42	0	0	0	0	0	0	0	0	1	0	8	0.049	0.1
43	0	0	0	1	0	0	0	0	0	0	3	0.049	0
44	0.0018	0	7.5e-05	0	0	0.85	0	0.15	0	0	5	0.5	0.7
45	0	0	0	1	0	0	0	0	0	0	3	0.049	0
46	0	0	0	0	0	0	0	0	1	0	8	0.049	0.1
47	0.0017	0	0.0053	0	0	0.31	0	0.68	0	0	7	0.5	0.62
48	0.79	0	0.19	0	0	0.021	0	2.7e-05	0	0	0	0.56	0.77
49	0.031	0	0.97	0	0	0.00041	0	2.5e-05	0	0	2	0.61	0.7
50	0.23	0	0.77	0	0	0.0042	0	0.00012	0	0	2	0.61	0.7
51	0.2	0	0.021	0	0	0.72	0	0.055	0	0	5	0.5	0.7
52	0	0	0	0	0.5	0	0.5	0	0.00014	0	4	0	0.1
53	0.97	0	0.026	0	0	4.3e-05	0	0	0	0	0	0.56	0.77
54	0	1	0	0	0	0	0	0	0	0	1	0.11	0.11
