SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
0	0.22	0	0.00011	0	0	0	0	0	0.22	0.42	0.046	0	0	0	0.087	0	0	0.0037	9	0.44	0.7
1	0.26	0	0.017	0	0	0	0	0	0.26	0	0.079	0	0	0	7.3e-06	0	0	0.39	17	0.61	0.7
2	0.33	0	0.0027	0	0	0	0	0	0.33	0.0081	0.28	0	0	0	0.0037	0	0	0.045	0	0.56	0.7
3	0	0	0	7.4e-05	0	0	0.12	0.63	0	0	0	0	0.24	0	0	0	0	0	7	0	0.1
4	0.33	0	0.0075	0	0	0	0	0	0.33	6.4e-05	0.07	0	0	0	0.002	0	0	0.26	0	0.56	0.7
5	0.31	0	0.0019	0	0	0	0	0	0.31	0	0.37	0	0	0	0	0	0	0.016	10	0.56	0.77
6	0.41	0	0.00068	0	0	0	0	0	0.41	0.016	0.14	0	0	0	0.014	0	0	0.017	0	0.56	0.7
7	0.49	0	0.00024	0	0	0	0	0	0.49	0	0.0037	0	0	0	0.0001	0	0	0.024	0	0.56	0.7
8	0.45	0	0.001	0	0	0	0	0	0.45	0.00068	0.063	0	0	0	0.0047	0	0	0.036	0	0.56	0.7
9	0.49	0	0.00011	0	0	0	0	0	0.49	0	0.00038	0	0	0	1.4e-05	0	0	0.026	0	0.56	0.7
10	0	0	0	0.00047	0	0	0.026	0.35	0	0	0	0	0.63	0	0	0	0	0	12	0	0.067
11	0.45	0	0.00038	0	0	0	0	0	0.45	0.0019	0.012	0	0	0	0.057	0	0	0.031	0	0.56	0.7
12	0.48	0	0.00025	0	0	0	0	0	0.48	0.00019	0.023	0	0	0	0.0042	0	0	0.013	0	0.56	0.7
13	0.45	0	0.0012	0	0	0	0	0	0.45	6.9e-05	0.033	0	0	0	0.0037	0	0	0.058	0	0.56	0.7
14	0	0	0	0	0	0	9.7e-05	0.06	0	0	0	0	0.94	0	0	0	0	0	12	0	0.067
15	0.37	0	0.00073	0	0	0	0	0	0.37	0.087	0.076	0	0	0	0.08	0	0	0.025	0	0.56	0.7
16	0.18	0	0.00074	0	0	0	0	0	0.18	1.6e-06	0.64	0	0	0	0	0	0	0.0038	10	0.56	0.77
17	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0	0	0	0.33	0	0	5	0.11	0.11
18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.049	0.1
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0.24	0.3
20	0.3	0	0.011	0	0	0	0	0	0.3	0	0.26	0	0	0	7.6e-06	0	0	0.14	0	0.56	0.7
21	0.29	0	0.0094	0	0	0	0	0	0.29	0.00011	0.26	0	0	0	0.00034	0	0	0.15	0	0.56	0.7
22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.049	0.1
23	0.45	0	0.0016	0	0	0	0	0	0.45	8.6e-05	0.05	0	0	0	0.00098	0	0	0.046	0	0.56	0.7
24	0.39	0	0.00046	0	0	0	0	0	0.39	0.093	0.068	0	0	0	0.038	0	0	0.013	0	0.56	0.7
25	0.4	0	0.0014	0	0	0	0	0	0.4	0	0.16	0	0	0	0	0	0	0.026	0	0.56	0.7
26	0.015	0	1.1e-06	0	0	0	0	0	0.015	0.96	0.0074	0	0	0	0.007	0	0	2e-05	9	0.44	0.7
27	0.21	0	0.0011	0	0	0	0	0	0.21	0.047	0.52	0	0	0	0.0014	0	0	0.01	10	0.56	0.77
28	0.4	0	0.00085	0	0	0	0	0	0.4	0.0023	0.17	0	0	0	0.0032	0	0	0.018	0	0.56	0.7
29	0	0	0	1	0	1.2e-06	0	0	0	0	0	1.2e-06	0	0	0	1.2e-06	0	0	3	0.049	0.1
30	0.41	0	0.0026	0	0	0	0	0	0.41	0.00049	0.1	0	0	0	0.0034	0	0	0.075	0	0.56	0.7
31	0.45	0	7.9e-05	0	0	0	0	0	0.45	0.0064	0.082	0	0	0	0.0032	0	0	0.002	0	0.56	0.7
32	0.33	0	0.0078	0	0	0	0	0	0.33	1.5e-06	0.21	0	0	0	2.1e-05	0	0	0.12	0	0.56	0.7
33	0.29	0	0.0029	0	0	0	0	0	0.29	0.0027	0.37	0	0	0	0.0012	0	0	0.039	10	0.56	0.77
34	0.47	0	1.2e-05	0	0	0	0	0	0.47	5.1e-05	0.001	0	0	0	0.051	0	0	0.0025	0	0.56	0.7
35	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.049	0.1
36	0	0	0	1	0	0.00076	0	0	0	0	0	0.00076	0	0	0	0.00076	0	0	3	0.049	0.1
37	0	0	0	1.2e-05	0	0	0.00047	0.028	0	0	0.63	0	0.34	0	0	0	0	0	10	0.56	0.77
38	0.43	0	0.0019	0	0	0	0	0	0.43	0	0.093	0	0	0	1.1e-05	0	0	0.04	0	0.56	0.7
39	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.049	0.1
40	0.42	0	2.8e-05	0	0	0	0	0	0.42	0.003	0.0026	0	0	0	0.15	0	0	0.0041	0	0.56	0.7
41	0.34	0	0.0045	0	0	0	0	0	0.34	8e-06	0.25	0	0	0	5.6e-05	0	0	0.068	0	0.56	0.7
42	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.049	0.1
43	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0.049	0
44	0.0076	0	0	0	0	0	0	0	0.0076	0.94	0.00059	0	0	0	0.039	0	0	7.3e-06	9	0.44	0.7
45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0.049	0
46	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.049	0.1
47	0.17	0	1.3e-05	0	0	0	0	0	0.17	0.068	0.0019	0	0	0	0.59	0	0	0.0017	14	0.5	0.62
48	0.28	0	0.003	0	0	0	0	0	0.28	1.1e-05	0.41	0	0	0	1.1e-05	0	0	0.029	10	0.56	0.77
49	0.32	0	0.011	0	0	0	0	0	0.32	0	0.034	0	0	0	2.1e-05	0	0	0.31	0	0.56	0.7
50	0.3	0	0.011	0	0	0	0	0	0.3	4.1e-06	0.2	0	0	0	8e-05	0	0	0.19	0	0.56	0.7
51	0.14	0	0.00018	0	0	0	0	0	0.14	0.6	0.11	0	0	0	0.023	0	0	0.0032	9	0.44	0.7
52	0	0	0	0.00017	0	0	0.053	0.46	0	0	0	0	0.48	0	0	0	0	0	12	0	0.067
53	0.013	0	0.0054	0	0	0	0	0	0.013	0	0.96	0	0	0	0	0	0	0.0074	10	0.56	0.77
54	0	0	0	0	0	0.33	0	0	0	0	0	0.33	0	0	0	0.33	0	0	5	0.11	0.11
55	0.42	0	0.0051	0	0	0	0	0	0.42	0	0.052	0	0	0	1.8e-06	0	0	0.11	0	0.56	0.7
56	0.41	0	0.0013	0	0	0	0	0	0.41	0.0035	0.14	0	0	0	0.0046	0	0	0.031	0	0.56	0.7
57	0.48	0	7.9e-05	0	0	0	0	0	0.48	0.0034	0.019	0	0	0	0.017	0	0	0.0045	0	0.56	0.7
58	0.47	0	0.00012	0	0	0	0	0	0.47	0.00055	0.0086	0	0	0	0.034	0	0	0.011	0	0.56	0.7
59	0.37	0	0.0039	0	0	0	0	0	0.37	5.5e-05	0.18	0	0	0	0.00022	0	0	0.073	0	0.56	0.7
60	0.12	0	0.001	0	0	0	0	0	0.12	1.4e-05	0.76	0	0	0	1.5e-06	0	0	0.0045	10	0.56	0.77
61	0.47	0	0.00077	0	0	0	0	0	0.47	0.00047	0.023	0	0	0	0.0031	0	0	0.032	0	0.56	0.7
62	0.25	0	0.0045	0	0	0	0	0	0.25	5.2e-06	0.46	0	0	0	2.3e-06	0	0	0.028	10	0.56	0.77
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0.24	0.3
64	0.34	0	1.6e-05	0	0	0	0	0	0.34	7.1e-05	0.32	0	0	0	1.6e-06	0	0	8.6e-05	0	0.56	0.7
65	0	0	0	0	0	0	5.2e-05	0.026	0	0	0.63	0	0.34	0	0	0	0	0	10	0.56	0.77
66	0.37	0	0.00072	0	0	0	0	0	0.37	0	0.25	0	0	0	0	0	0	0.0053	0	0.56	0.7
