SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
0	3.6e-06	0.0065	7.5e-05	0.29	0	0	0	1.1e-05	0	0.36	0.00071	0	0.34	0	0	9	0.16	0.48
1	0.0012	0	0.019	0.022	0	0	0	0	0	0	0.96	0	0	0	0	10	0.16	0.23
2	0	0	0.048	0.088	0	0	0	0	0	0.86	0	0	0	0.0026	0	9	0.16	0.48
3	0	0	0	0	0	0.00089	0	0.024	0	0	0	0.97	0	0	0	11	0	0.078
4	0.63	0	0.3	0.029	0	0	0	0	0	0.00019	0.04	0	0	0	0	0	0.24	0.22
5	0	0	0	0	6e-06	9.7e-06	0.5	0	0.5	0	0	0	0	0	0	6	0.16	0
6	0.0025	0	0.0067	0.86	0	0	0	0	0	0.1	0.029	0	0	0	0	3	0.16	0.35
7	6.1e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.31	0.35
8	0.33	0	0.67	0	0	0	0	0	0	0	1.9e-05	0	0	0	0	2	0.31	0.35
9	0.056	0	0.94	0.0011	0	0	0	0	0	0	2.2e-05	0	0	0	0	2	0.31	0.35
10	0	0	0	0	0.0049	0	0.5	0	0.5	0	0	0	0	0	0	6	0.16	0
11	0	0	0.011	0.51	0	0	0	0	0	0.47	0	0	0	0.0092	0	3	0.16	0.35
12	0	0	0	0	0.47	0.00016	0.26	0	0.26	0	0	0	0	0	0	4	0.089	0
13	0	0	0	0	0.2	0.016	0.39	0	0.39	0	0	0	0	0	0	6	0.16	0
14	0	0.45	0	0	0	0	0	0.25	0	0	0	0.00012	0.3	0	0	1	0	0.27
15	0	0.088	0	0	0	0	0	0	0	0	0	0	0.91	0	0	12	0	0.35
16	0	0	0	0	0.0073	0.0058	0.49	0	0.49	0	0	0	0	0	0	6	0.16	0
