SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
0	0	0.048	0	0.048	0	0	0	0	0.14	0	0	0.76	0	11	0.32	0.33
1	0.98	0.017	0	0	0	0	0	0	0	0	9.8e-05	0	0.00093	0	0.4	0.54
2	3e-06	0.024	1.5e-06	0.76	0	0	0	0	0.032	0	0	0.19	6.7e-06	3	0.28	0.23
3	0.00025	0.011	0	0	0	0	0	0	2.5e-06	0	0	0	0.99	12	0.23	0.52
4	0.014	0.72	0	0.013	0	0	0	0	0.008	0	1.7e-05	0.24	0.00085	1	0.32	0.42
5	0.026	0.79	0	0.0072	0	0	0	0	0.032	0	3.9e-05	0.13	0.012	1	0.32	0.42
6	0.022	0.97	0	0	0	0	0	0	7.9e-06	0	0	0.0026	0.00055	1	0.32	0.42
7	0.026	0.96	0	0	0	0	0	0	0	0	0.018	0	0	1	0.32	0.42
8	0	4.1e-06	0	0.99	0	0	0	0	7.3e-05	0	0	0.01	0	3	0.28	0.23
9	0.13	0.87	0	0	0	0	0	0	0	0	0.004	0	0	1	0.32	0.42
10	0.17	0.83	0	0	0	0	0	0	0	0	0	0	0	1	0.32	0.42
11	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.11	0.047
12	0	0.0092	0	0.0014	0	0	0	0	1.9e-05	0	0	0.99	0	11	0.32	0.33
13	0.16	0.84	0	0	0	0	0	0	0	0	3.8e-05	0	0	1	0.32	0.42
14	0.024	0.97	0	0	0	0	0	0	0	0	0.00074	0	0	1	0.32	0.42
15	0.34	0.64	0	0	0	0	0	0	0	0	0.017	0	0	1	0.32	0.42
16	0.018	0.94	0	1.5e-05	0	0	0	0	0.0057	0	0	0.012	0.023	1	0.32	0.42
17	0.06	0.91	0	2.5e-06	0	0	0	0	0.0016	0	9.4e-06	0.0057	0.027	1	0.32	0.42
18	0.2	0.79	0	0	0	0	0	0	0	0	0.0045	0	3e-06	1	0.32	0.42
19	0	0	0.048	0	0	0.95	0	0	0	0.00016	0	0	0	5	0.14	0
20	0.0043	1	0	0	0	0	0	0	0	0	0	0	0	1	0.32	0.42
21	0.16	0.84	0	0	0	0	0	0	0	0	0.0047	0	0	1	0.32	0.42
22	0.22	0.76	0	0	0	0	0	0	0.00027	0	7.1e-05	0.0028	0.02	1	0.32	0.42
23	2.4e-06	0.58	0	0.00031	0	0	0	0	0.0029	0	0	0.41	0	1	0.32	0.42
24	4e-06	0.098	0	0.11	0	0	0	0	0.0036	0	0	0.78	0	11	0.32	0.33
25	1	0.00019	0	0	0	0	0	0	0	0	0.00051	0	0.00073	0	0.4	0.54
26	0	0	0.002	0	0	1	0	0	0	0	0	0	0	5	0.14	0
27	0.028	0.96	0	0	0	0	0	0	0.00014	0	0	0.012	0.0015	1	0.32	0.42
28	0.033	0.9	0	0	0	0	0	0	0	0	0.063	0	0	1	0.32	0.42
29	0.99	0.011	0	0	0	0	0	0	0	0	4.4e-06	0	5.1e-05	0	0.4	0.54
30	0.015	0.75	0	0.0038	0	0	0	0	0.0018	0	0.00013	0.23	0.0001	1	0.32	0.42
31	0	0	4.3e-05	0	0	0	0	0	2.3e-06	1	0	0	0	9	0.036	0.093
32	0.25	0.74	0	0	0	0	0	0	6.8e-06	0	0.00034	0.0056	0.00027	1	0.32	0.42
33	0.25	0.67	0	0	0	0	0	0	0	0	0.086	0	0	1	0.32	0.42
34	0.0025	0.96	0	0	0	0	0	0	0	0	0.033	0	0	1	0.32	0.42
35	0.0017	0.68	0	0.0045	0	0	0	0	0.002	0	0	0.31	3.6e-05	1	0.32	0.42
36	0.99	0.0064	0	0	0	0	0	0	0	0	7.8e-05	0	0	0	0.4	0.54
37	0.84	0.16	0	0	0	0	0	0	0	0	0.0011	0	0	0	0.4	0.54
38	0.92	0.076	0	0	0	0	0	0	0	0	0.005	6.6e-05	6.8e-06	0	0.4	0.54
39	0	1	0	0	0	0	0	0	0	0	0.00029	0	0	1	0.32	0.42
40	0.58	0.26	0	0	0	0	0	0	0	0	0.16	0	0	0	0.4	0.54
41	0	0.047	0	0.48	0	0	0	0	0.18	0	0	0.3	4e-06	3	0.28	0.23
42	0	0	7.6e-05	0	0	0	0	0.78	0	0.22	0	0	0	7	0	0.093
43	0.0071	0.99	0	0	0	0	0	0	0	0	0	0	0	1	0.32	0.42
44	0.19	0.81	0	0	0	0	0	0	0	0	0.0003	0	0	1	0.32	0.42
45	5.2e-05	0.38	0	0.021	0	0	0	0	0.0019	0	0	0.6	0	11	0.32	0.33
