SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1
0	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
1	0.97	0	0	0	0	0	0	0.027	0	0	0	0.37	0
2	0	0	0.23	0	0	0.23	0	0	0	0.55	9	0.79	0.2
3	0	0.98	0.011	0	0	0.011	0	0	0	0	1	0.52	0.11
4	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
5	0	0	0	0	1	0	5.5e-05	0	0	0	4	0.11	0.18
6	0	0	0	0	1	0	0.00026	0	0	0	4	0.11	0.18
7	0.93	4.4e-05	0	0	0	0	0	0.066	0	0	0	0.37	0
8	0	0	0.2	0	0	0.2	0	0	0	0.6	9	0.79	0.2
9	0	0.64	0.18	0	0	0.18	0	6.7e-06	0	0	1	0.52	0.11
10	0.91	4.4e-06	0	0.0048	0	0	0	0.087	0	0	0	0.37	0
11	0	0	0.45	0	0	0.45	0	0	0	0.11	5	0.52	0.2
12	0	0	0	0	0.00046	0	1	0	0	0	6	0.053	0.11
13	0	0	0	0	0.3	0	0.7	0	0	0	6	0.053	0.11
14	0	0.2	0.38	0	0	0.38	0	0.034	0	0.0012	5	0.52	0.2
15	0.95	1.9e-06	0	0	0	0	0	0.055	0	0	0	0.37	0
16	0	0	0.5	0	0	0.5	0	0	0	0.0022	5	0.52	0.2
17	0	0.025	0.49	0	0	0.49	0	0	0	0	5	0.52	0.2
18	0	0	0.048	0	0	0.048	0	0	0	0.9	9	0.79	0.2
19	0	0	0.5	0	0	0.5	0	0	0	0.0057	5	0.52	0.2
20	0	0	0.5	0	0	0.5	0	0	0	0.0012	5	0.52	0.2
21	0	0.0076	0.49	0	0	0.49	0	0	0	0.014	5	0.52	0.2
22	0	0	0.5	0	0	0.5	0	0	0	1.6e-05	5	0.52	0.2
23	0	0.084	0.46	0	0	0.46	0	0	0	2.1e-06	5	0.52	0.2
24	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
25	0	0	0.5	0	0	0.5	0	0	0	0.0063	5	0.52	0.2
26	0	0	0.5	0	0	0.5	0	0	0	1.6e-06	5	0.52	0.2
27	0	0	0	0	7.7e-06	0	1	0	0	0	6	0.053	0.11
28	0	0	0.44	0	0	0.44	0	0	0	0.13	5	0.52	0.2
29	1	0	0	0	0	0	0	0.00018	0	0	0	0.37	0
30	1	0	0	0	0	0	0	4.9e-05	0	0	0	0.37	0
31	0	0.97	0.0075	0	5.8e-06	0.0075	0.013	0	0	0	1	0.52	0.11
32	0	6e-06	0.5	0	0	0.5	0	0	0	0.0012	5	0.52	0.2
33	0	0	0.48	0	0	0.48	0	0	0	0.041	5	0.52	0.2
34	0.96	0	0	0.0036	0	0	0	0.038	0	0	0	0.37	0
35	0.59	6.9e-06	0.19	0	0	0.19	0	0.024	0	0	0	0.37	0
36	0	0.0046	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
37	0	0	0.5	0	0	0.5	0	0	0	0.002	5	0.52	0.2
38	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
39	0.29	0	0.35	0	0	0.35	0	0.0031	0	0	5	0.52	0.2
40	0	0.00036	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
41	0	0.23	0.39	0	0	0.39	0	0	0	0	5	0.52	0.2
42	0	1.1e-06	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
43	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
44	0	3.3e-05	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
45	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
46	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
47	0	0.071	0.46	0	0	0.46	0	0	0	0	5	0.52	0.2
48	0	0	0.5	0	0	0.5	0	0	0	1.4e-06	5	0.52	0.2
49	0	0	0.00089	0	0	0.00089	0	0	0	1	9	0.79	0.2
50	0	0	0.5	0	0	0.5	0	0	0	0.0051	5	0.52	0.2
51	0	0	0	0	0.1	0	0.9	0	0	0	6	0.053	0.11
52	0	0.088	0.46	0	0	0.46	0	0	0	0	5	0.52	0.2
53	0.32	0	0.34	0	0	0.34	0	0.0038	0	0	5	0.52	0.2
54	0	0	0.38	0	0	0.38	0	0	0.078	0.16	5	0.52	0.2
55	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
56	0	2.7e-05	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
57	0	0.002	0.5	0	0	0.5	0	0	0	0.00018	5	0.52	0.2
58	0	0.093	0.45	0	0	0.45	0	0	0	0	5	0.52	0.2
59	1	0	0	0	0	0	0	0.0034	0	0	0	0.37	0
60	0	0.00026	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
61	0	0.0074	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
62	0.99	0	0	3.4e-05	0	0	0	0.0063	0	0	0	0.37	0
63	0	0.013	0.49	0	0	0.49	0	0	0	0	5	0.52	0.2
64	0.95	0	0	0.003	0	0	0	0.051	0	0	0	0.37	0
65	0	0	0.5	0	0	0.5	0	0	0	1.4e-05	5	0.52	0.2
66	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
67	0	0	0	0	1	0	0.0026	0	0	0	4	0.11	0.18
68	0	0	0	0	0.0035	0	1	0	0	0	6	0.053	0.11
69	0	0.14	0.43	0	0	0.43	0	0	0	0	5	0.52	0.2
70	0.85	0.00042	2.6e-05	0.0029	0	2.6e-05	0	0.14	0	0	0	0.37	0
71	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
72	0.97	0	0	1.1e-05	0	0	0	0.03	0	0	0	0.37	0
73	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
74	0	0.01	0.49	0	0	0.49	0	0	0	0	5	0.52	0.2
75	0	0.25	0.37	0	0	0.37	0	0	0	0.0034	5	0.52	0.2
76	0	0	0.5	0	0	0.5	0	0	0	9.8e-05	5	0.52	0.2
77	0	0.81	0.094	0	0	0.094	0	0	0	0	1	0.52	0.11
78	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
79	0	0.91	0.047	0	0	0.047	0	0	0	0	1	0.52	0.11
80	0	1.3e-05	0.48	0	0	0.48	0	0	0	0.033	5	0.52	0.2
81	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
82	0	0	0	0	0.53	0	0.47	0	0	0	4	0.11	0.18
83	0	0	0.45	0	0	0.45	0	0	0	0.091	5	0.52	0.2
84	1	0	0	0	0	0	0	0.0026	0	4e-05	0	0.37	0
85	0	0	0	1	0	0	0	0	0	0	3	0.11	0
86	0	0	0.5	0	0	0.5	0	0	0	3.8e-05	5	0.52	0.2
87	0	1	0.0013	0	0	0.0013	0	0	0	0	1	0.52	0.11
88	0	0.00014	0.5	0	0	0.5	0	0	0	1.1e-06	5	0.52	0.2
89	0	0.00064	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
90	0	0	0	0	1	0	4.3e-05	0	0	0	4	0.11	0.18
91	0	0.0032	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
92	0	0.0062	0.5	0	0	0.5	0	0	0	0.00016	5	0.52	0.2
93	0	0.21	0.4	0	0	0.4	0	1.1e-05	0	0	5	0.52	0.2
94	0.95	0	0	5e-06	0	0	0	0.054	0	0	0	0.37	0
95	0	1.7e-06	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
96	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
97	0	2.5e-06	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
98	0	0	0.5	0	0	0.5	0	0	0	0.0001	5	0.52	0.2
99	0.89	0	0	2.6e-06	0	0	0	0.022	0	0.093	0	0.37	0
100	0.74	0.0046	0.0015	0.0065	9.1e-05	0.0015	9.7e-06	0.18	0	0.063	0	0.37	0
101	0	0.066	0.18	0	0.54	0.18	0.028	0.0072	0	0	4	0.11	0.18
102	0	0	0	1	0	0	0	0	0	0	3	0.11	0
103	0	0.008	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
104	0	0.00015	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
105	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
106	0	0	0.5	0	0	0.5	0	0	0	0.0059	5	0.52	0.2
107	0	0	0	1	0	0	0	0	0	0	3	0.11	0
108	0	0.00022	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
109	0	0	0	0	1	0	6e-05	0	0	0	4	0.11	0.18
110	0	0	0.5	0	0	0.5	0	0	0.0029	0	5	0.52	0.2
111	0.99	0	0	0	0	0	0	0.0039	0	0.0014	0	0.37	0
112	0.98	0	0	0	0	0	0	0.023	0	0	0	0.37	0
113	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
114	0	1	5.6e-06	0	0	5.6e-06	0.00014	0	0	0	1	0.52	0.11
115	0	0.00016	0.5	0	0	0.5	0	0	0	1.2e-05	5	0.52	0.2
116	0	0.0078	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
117	0.9	0	0	0	0	0	0	0.022	0	0.076	0	0.37	0
118	0	0	0.5	0	0	0.5	0	0	0.0029	0.0057	5	0.52	0.2
119	0	0	0	0	0.0067	0	0.99	0	0	0	6	0.053	0.11
120	0	0	0	0	1	0	3.3e-05	0	0	0	4	0.11	0.18
121	0	0	0.49	0	0	0.49	0	0	0	0.022	5	0.52	0.2
122	0.99	0	0	0	0	0	0	0.009	0	0	0	0.37	0
123	0	1.8e-06	0.5	0	0	0.5	0	0	0	0.00022	5	0.52	0.2
124	0	0	0	0	1	0	0.0024	0	0	0	4	0.11	0.18
125	0.86	0.00039	1.9e-05	0.00012	0	1.9e-05	0	0.13	0	0	0	0.37	0
126	0	0	0	0	0.99	0	0.015	0	0	0	4	0.11	0.18
127	0	0	0	0	0	0	0	0	1	0	8	0.52	0.8
128	0	0	0	0	0.78	0	0.22	0	0	0	4	0.11	0.18
129	0	0	0	0	1	0	0.0031	0	0	0	4	0.11	0.18
130	0.99	0	0	0	0	0	0	0.0094	0	0	0	0.37	0
131	0	2.3e-05	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
132	0	0	0.5	0	0	0.5	0	0	0	0.00062	5	0.52	0.2
133	0	0	0.49	0	0	0.49	0	0	0	0.028	5	0.52	0.2
134	0.053	0	0	0.94	0	0	0	0.0029	0	0	3	0.11	0
135	0.97	0	0	2e-05	0	0	0	0.026	0	0	0	0.37	0
136	0	0.00087	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
137	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
138	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
139	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
140	0	0	0.49	0	0	0.49	0	0	0	0.018	5	0.52	0.2
141	0	0.0065	0.5	0	2.5e-05	0.5	0	0	0	2.4e-05	5	0.52	0.2
142	0.99	0	0	0	0	0	0	0.0069	0	0	0	0.37	0
143	0	0	0.5	0	0	0.5	0	0	0	0.0003	5	0.52	0.2
144	0	0	0	0	0.25	0	0.75	0	0	0	6	0.053	0.11
145	0	0	0.5	0	0	0.5	0	0	0	0.0026	5	0.52	0.2
146	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
147	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
148	1	0	0	0	0	0	0	0.00026	0	0	0	0.37	0
149	0	4e-06	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
150	0	5.6e-05	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
151	0	0.01	0.49	0	0	0.49	0	0	0	0.014	5	0.52	0.2
152	0	0	0	1	0	0	0	0	0	0.00034	3	0.11	0
153	0	0.0002	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
154	0	0.00031	0.00087	0	0.99	0.00087	0.0038	0	0	0	4	0.11	0.18
155	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
156	0	0	0	0	0.0023	0	1	0	0	0	6	0.053	0.11
157	0	1	2.7e-06	0	0	2.7e-06	0	0	0	0	1	0.52	0.11
158	0	0	0.46	0	0	0.46	0	0	0	0.089	5	0.52	0.2
159	0	0.054	0.47	0	0	0.47	0	0	0	0	5	0.52	0.2
160	9.2e-05	0	0	1	0	0	0	4.3e-06	0	0	3	0.11	0
161	0	0	0.5	0	0	0.5	0	0	0	3.4e-05	5	0.52	0.2
162	0	0.0081	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
163	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
164	0	0.21	0.4	0	0	0.4	0	0	0	0	5	0.52	0.2
165	0	0	0	0	0.96	0	0.044	0	0	0	4	0.11	0.18
166	0	0	0.5	0	0	0.5	0	0	0	2.9e-06	5	0.52	0.2
167	0.43	0	0.28	0	0	0.28	0	0.012	0	1e-05	0	0.37	0
168	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
169	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
170	0	0	0.49	0	0	0.49	0	0	0	0.027	5	0.52	0.2
171	0	0.00027	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
172	0	0.012	0.49	0	0.00027	0.49	0	0	0	0	5	0.52	0.2
173	0.67	0	0.046	0.19	9.8e-06	0.046	2.2e-05	0.045	0	0	0	0.37	0
174	0.18	0	0.41	0	0	0.41	0	0.00092	0	0	5	0.52	0.2
175	0.41	0	0.3	0	0	0.3	0	0.0024	0	0	0	0.37	0
176	0	0.00018	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
177	0	0	0	0	0.51	0	0.49	0	0	0	4	0.11	0.18
178	0	0	0.49	0	0	0.49	0	0	0	0.025	5	0.52	0.2
179	0	0	0	0	0.71	0	0.29	0	0	0	4	0.11	0.18
180	0	0.0021	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
181	0	0.0004	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
182	0.53	0	0.23	0	0	0.23	0	0.0074	0	0	0	0.37	0
183	0	0.14	0.43	0	0	0.43	0	0.00029	0	0	5	0.52	0.2
184	0	0	0.49	0	0	0.49	0	0	0	0.026	5	0.52	0.2
185	0	0.18	0.41	0	0	0.41	0	0	0	0	5	0.52	0.2
186	0	0.0066	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
187	0	8.2e-05	0.5	0	0	0.5	0	0	0	0.00044	5	0.52	0.2
188	0	0.28	0.36	0	0	0.36	0	0	0	0	5	0.52	0.2
189	0	8e-05	1.4e-06	0	0.072	1.4e-06	0.025	0.9	0	0	7	0.37	0.022
190	0.97	0	0	0.0037	0	0	0	0.028	0	0	0	0.37	0
191	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
192	0	0.00032	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
193	0	0	0.5	0	0	0.5	0	0	0	2e-05	5	0.52	0.2
194	0	0	0.5	0	0	0.5	0	0	0	0.0067	5	0.52	0.2
195	0	9.3e-05	0.5	0	0	0.5	0	0	0	7.9e-05	5	0.52	0.2
196	0	0.77	0.11	0	0	0.11	0	0.0044	0	0	1	0.52	0.11
197	0	0	0	0	0	0	0	1	0	0	7	0.37	0.022
198	0	0	0	0	1	0	0.00099	0	0	0	4	0.11	0.18
199	0.96	2.8e-05	0	0	0	0	0	0.038	0	0	0	0.37	0
200	0	0	4.3e-06	0	1	4.3e-06	0.0041	0	0	0	4	0.11	0.18
201	0	8.6e-05	0	0	0	0	0	1	0	0	7	0.37	0.022
202	0	0	0	0	1	0	2.3e-05	0	0	0	4	0.11	0.18
203	0	0.0081	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
204	0.75	1.7e-05	0	0.0027	0	0	0	0.097	0	0.15	0	0.37	0
205	0	0	0.45	0	0	0.45	0	0	0	0.096	5	0.52	0.2
206	0	0.2	0.14	0	0.15	0.14	0.0025	0.37	0	0	7	0.37	0.022
207	0	0	0	1	0	0	0	0	0	0	3	0.11	0
208	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
209	0.00052	0	0	0.094	0	0	0	0	0	0.91	9	0.79	0.2
210	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
211	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
212	0	0	0	0	0.97	0	0.034	0	0	0	4	0.11	0.18
213	0	0	0	0	8.1e-05	0	1	0	0	0	6	0.053	0.11
214	0	0	0.5	0	0	0.5	0	0	0	0	5	0.52	0.2
215	0	3.1e-05	0.5	0	0	0.5	0	0	0	4e-05	5	0.52	0.2
