SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
0	0	0	0	1	0	0	0	3	0.37	0.022
1	0	0	0	1	0	0	0	3	0.37	0.022
2	1	0	0	0	0	0	0	0	0.52	0.2
3	0.68	0.32	0	0	0	0	0	0	0.52	0.2
4	1	0	0	0	0	0	0	0	0.52	0.2
5	0	2.7e-06	1	0	0	0	0	2	0.11	0.16
6	0	1.5e-05	1	0	0	0	0	2	0.11	0.16
7	0	0	0	1	0	0	0	3	0.37	0.022
8	1	0	0	0	0	0	0	0	0.52	0.2
9	0.98	0.017	0	5e-05	0	0	0	0	0.52	0.2
10	0	0	0	0.98	0.021	0	0	3	0.37	0.022
11	1	0	0	0	0	0	0	0	0.52	0.2
12	0	0	1	0	0	0	0	2	0.11	0.16
13	0	0	1	0	0	0	0	2	0.11	0.16
14	0.86	0.031	0	0.11	0	0	0	0	0.52	0.2
15	0	0	0	1	0	0	0	3	0.37	0.022
16	1	0	0	0	0	0	0	0	0.52	0.2
17	0.98	0.024	0	0	0	0	0	0	0.52	0.2
18	1	0	0	0	0	0	0	0	0.52	0.2
19	1	0	0	0	0	0	0	0	0.52	0.2
20	1	0	0	0	0	0	0	0	0.52	0.2
21	1	4.1e-05	0	0	0	0	0	0	0.52	0.2
22	1	1.1e-05	0	0	0	0	0	0	0.52	0.2
23	1	2.3e-06	0	0	0	0	0	0	0.52	0.2
24	1	0	0	0	0	0	0	0	0.52	0.2
25	1	0	0	0	0	0	0	0	0.52	0.2
26	1	0	0	0	0	0	0	0	0.52	0.2
27	0	0	1	0	0	0	0	2	0.11	0.16
28	1	0	0	0	0	0	0	0	0.52	0.2
29	0	0	0	1	0	0	0	3	0.37	0.022
30	0	0	0	1	0	0	0	3	0.37	0.022
31	0.019	0	6e-05	0	0	0	0.98	6	0	0.067
32	1	1.7e-06	0	0	0	0	0	0	0.52	0.2
33	1	0	0	0	0	0	0	0	0.52	0.2
34	0	0	0	0.96	0.035	0	0	3	0.37	0.022
35	0.78	0.087	0	0.13	0	0	0	0	0.52	0.2
36	1	0.0008	0	0	0	0	0	0	0.52	0.2
