SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
0	0	0	0	0	0	0	0	0	0	1	0	9	0	0.74
1	0	1	2e-05	0	0	0	0	2e-05	0	0	0	1	0.23	0.74
2	0.0046	0.00011	0.47	0	0.06	0	0	0.47	0	0	0	2	0.41	0.74
3	0.021	0	0.4	0	0.18	0	0	0.4	0	0	0	2	0.41	0.74
4	0	0.56	0.22	0	0.00024	0	0	0.22	0	0	0	1	0.23	0.74
5	0	0.0011	0.5	0	0.0034	0	0	0.5	0	0	0	2	0.41	0.74
6	0.0083	0.00011	0.46	0	0.068	0	0	0.46	0	0	0	2	0.41	0.74
7	0.00014	0.00028	0.49	0	0.013	0	0	0.49	0	0	0	2	0.41	0.74
8	0	0	0	0	0	0	0	0	0	0	1	10	0.14	0.029
9	0.00012	0.00019	0.49	0	0.024	0	0	0.49	0	0	0	2	0.41	0.74
10	5.2e-05	0.0019	0.49	0	0.0089	0	0	0.49	0	0	0	2	0.41	0.74
11	0.0057	0	0.48	0	0.034	0	0	0.48	0	0	0	2	0.41	0.74
12	0	0	0	0	0	0	0	0	0	1	0	9	0	0.74
13	2e-06	0.81	0.092	0	0.00063	0	0	0.092	0	0	0	1	0.23	0.74
14	0	0.0054	0.5	0	0.0006	0	0	0.5	0	0	0	2	0.41	0.74
15	0	1	0.0022	0	0	0	0	0.0022	0	0	0	1	0.23	0.74
16	0	0	0.5	0	0.003	0	0	0.5	0	0	0	2	0.41	0.74
17	0.0012	0	0.48	0	0.047	0	0	0.48	0	0	0	2	0.41	0.74
18	0.0023	0.00013	0.47	0	0.05	0	0	0.47	0	0	0	2	0.41	0.74
19	0	0.98	0.011	0	3.6e-05	0	0	0.011	0	0	0	1	0.23	0.74
20	0	1	0.0013	0	3.3e-06	0	0	0.0013	0	0	0	1	0.23	0.74
21	0.01	0.0035	0.47	0	0.055	0	0	0.47	0	0	0	2	0.41	0.74
22	3.3e-06	0.005	0.49	0	0.0076	0	0	0.49	0	0	0	2	0.41	0.74
23	0.013	0.16	0.39	0	0.038	0	0	0.39	0	0	0	2	0.41	0.74
24	0.00068	0	0.47	0	0.066	0	0	0.47	0	0	0	2	0.41	0.74
25	0	0	0.5	0	0.0052	0	0	0.5	0	0	0	2	0.41	0.74
26	0.011	0.015	0.46	0	0.05	0	0	0.46	0	0	0	2	0.41	0.74
27	6.7e-05	0.88	0.06	0	0.0019	0	0	0.06	0	0	0	1	0.23	0.74
28	0	0.4	0.3	0	0.0014	0	0	0.3	0	0	0	1	0.23	0.74
29	0	0.0026	1.2e-05	0	0	0	0	1.2e-05	0.0046	0.99	0	9	0	0.74
30	2.5e-05	0.0064	0.49	0	0.012	0	0	0.49	0	0	0	2	0.41	0.74
31	0	0	0	0	0	0	0.032	0	0	0	0.97	10	0.14	0.029
32	0	0	0	0	0	0	0	0	0	0	1	10	0.14	0.029
33	0	0	0	0.5	0	0.5	0	0	0	0	6.4e-06	3	0.091	0
34	0	0.04	0	0.47	0	0.47	0	0	0	0	0.029	3	0.091	0
35	0	1	0	0	0	0	0	0	0	0	0	1	0.23	0.74
36	0.049	0.0045	0.43	0	0.076	0	0	0.43	0	0	0	2	0.41	0.74
37	0	0	0	0	0	0	0	0	0	1	0	9	0	0.74
38	0.00074	1.2e-06	0.47	0	0.054	0	0	0.47	0	0	0	2	0.41	0.74
39	0	0.0076	0.49	0	0.0046	0	0	0.49	0	0	0	2	0.41	0.74
40	0	0.99	0.0065	0	2.6e-06	0	0	0.0065	0	0	0	1	0.23	0.74
41	0.023	0.00072	0.45	0	0.075	0	0	0.45	0	0	0	2	0.41	0.74
42	0.38	0	0.24	0	0.14	0	0	0.24	0	0	0	0	0.59	0.74
43	0	0	0.5	0	0.0064	0	0	0.5	0	0	0	2	0.41	0.74
44	0	0	0	0	0	0	0	0	0	0	1	10	0.14	0.029
45	0.00069	0.0011	0.48	0	0.032	0	0	0.48	0	0	0	2	0.41	0.74
46	0	0	0	0.49	0	0.49	0	0	0	0	0.016	3	0.091	0
47	0.0041	0.24	0.36	0	0.026	0	0	0.36	0	0	0	2	0.41	0.74
48	0	8.2e-05	7.3e-06	0	0	0	1	7.3e-06	0	0	0	6	0.41	0.23
49	0.018	0.0044	0.46	0	0.062	0	0	0.46	0	0	0	2	0.41	0.74
50	0	0	0	0.5	0	0.5	0	0	0	0	0.00074	3	0.091	0
51	0.018	0	0.45	0	0.088	0	0	0.45	0	0	0	2	0.41	0.74
52	0.87	0	0.052	0	0.025	0	0	0.052	0	0	0	0	0.59	0.74
53	0.93	0	0.021	0	0.028	0	0	0.021	0	0	0	0	0.59	0.74
54	0	0	0	0	0	0	0	0	0	1	0	9	0	0.74
55	0	0	0	0.48	0	0.48	0	0	0	0	0.034	3	0.091	0
56	1.6e-06	0	0.5	0	0.0054	0	0	0.5	0	0	0	2	0.41	0.74
57	0	0.85	0.075	0	0.00017	0	0	0.075	0	0	0	1	0.23	0.74
58	0.00018	0.052	0.47	0	0.0091	0	0	0.47	0	0	0	2	0.41	0.74
59	1	0	0	0	0.0003	0	0	0	0	0	0	0	0.59	0.74
60	0.021	9e-06	0.44	0	0.1	0	0	0.44	0	0	0	2	0.41	0.74
61	0	0.99	0.0044	0	0	0	0	0.0044	0	0	0	1	0.23	0.74
62	0	0	0	0.5	0	0.5	0	0	0	0	0.0049	3	0.091	0
63	0.0021	0	0.46	0	0.073	0	0	0.46	0	0	0	2	0.41	0.74
64	5.8e-05	0.7	0.15	0	0.0039	0	0	0.15	0	0	0	1	0.23	0.74
65	0.0066	0.05	0.45	0	0.04	0	0	0.45	0	0	0	2	0.41	0.74
66	0	0	0	0	0	0	0	0	0	1	0	9	0	0.74
67	9.4e-05	0	0	0.4	0.19	0.4	0	0	0	0	0.00019	3	0.091	0
68	0.23	0	0.33	0	0.1	0	0	0.33	0	0	0	2	0.41	0.74
69	0	0.14	0.43	0	0.0018	0	0	0.43	0	0	0	2	0.41	0.74
70	0.00057	0	0	0.48	0.034	0.48	0	0	0	0	0.0013	3	0.091	0
71	0	0	0	0.5	0	0.5	0	0	0	0	1.3e-05	3	0.091	0
72	2e-06	0	0	0.26	0.47	0.26	0	0	0	0	9.4e-06	4	0.47	0.74
73	0	1	1.7e-05	0	0	0	0	1.7e-05	0	0	0	1	0.23	0.74
74	0	0	0	0	0	0	0	0	1	0	0	8	0	0.087
75	6.1e-05	2.4e-06	0.49	0	0.017	0	0	0.49	0	0	0	2	0.41	0.74
76	0.0013	0	0	0.41	0.17	0.41	0	0	0	0	0.0039	3	0.091	0
77	0.00037	0	0	0.38	0.23	0.38	0	0	0	0	0.0007	3	0.091	0
78	0.0033	4.9e-05	0.48	0	0.035	0	0	0.48	0	0	0	2	0.41	0.74
79	0.39	0	0.24	0	0.14	0	0	0.24	0	0	0	0	0.59	0.74
80	0	1.8e-06	0.5	0	0.0041	0	0	0.5	0	0	0	2	0.41	0.74
81	0.00011	0.00014	0.49	0	0.014	0	0	0.49	0	0	0	2	0.41	0.74
82	0	0	0	0.49	0	0.49	0	0	0	0	0.028	3	0.091	0
83	0	0	0	0	0	0	0	0	0	1	0	9	0	0.74
84	0.77	0	0.018	0	0.19	0	0	0.018	0	0	0	0	0.59	0.74
85	0	0.0013	0.5	0	0.0027	0	0	0.5	0	0	0	2	0.41	0.74
86	0.00058	5.5e-06	0.48	0	0.045	0	0	0.48	0	0	0	2	0.41	0.74
87	5.4e-05	0	0.47	0	0.051	0	0	0.47	0	0	0	2	0.41	0.74
88	3.6e-05	0	0.46	0	0.077	0	0	0.46	0	0	0	2	0.41	0.74
89	0	1	0	0	0	0	0	0	0	0	0	1	0.23	0.74
90	1.9e-06	0.19	0.41	0	0.0023	0	0	0.41	0	0	0	2	0.41	0.74
91	0	0	0.5	0	0.0073	0	0	0.5	0	0	0	2	0.41	0.74
92	0.035	0.018	0.44	0	0.064	0	0	0.44	0	0	0	2	0.41	0.74
93	0	0	0	0	0	0	0	0	0	1	0	9	0	0.74
94	0	0	0	0	0	0	0	0	0	1	0	9	0	0.74
95	0	0	0	0.5	0	0.5	0	0	0	0	0.00014	3	0.091	0
96	0	0.0035	0.5	0	0.0042	0	0	0.5	0	0	0	2	0.41	0.74
